ticker,train_samples,test_samples,num_features,train_rmse,train_mae,train_r2,test_rmse,test_mae,test_r2,train_dir_acc,test_dir_acc,top_feature,top_feature_importance
STX,1173,294,28,0.01311647650474468,0.009277601042533758,0.7149548836407286,0.030902567537553053,0.0204344616984872,-0.11382290219454294,0.9241261722080136,0.5,Volatility_5,0.09746160824533333
STZ,1173,294,28,0.010003519445299654,0.006497731934354076,0.6840828498529133,0.019445205902589233,0.013301861306864317,-0.05913876736301926,0.9232736572890026,0.5306122448979592,Volatility_5,0.09910643643496579
SWK,1173,294,28,0.014994721038505363,0.010152211419746792,0.6776234439470683,0.02686947148571319,0.018212819342794024,-0.014035026029646458,0.9164535379369139,0.5272108843537415,Volatility_5,0.10748023915826489
SWKS,1173,294,28,0.014522916774483995,0.010240559702961062,0.6993724424574836,0.030852159793817616,0.019391730224553292,-0.041595142954653275,0.9335038363171355,0.5170068027210885,Volatility_5,0.09537712519272243
SYF,1173,294,28,0.016273200346618086,0.01174260157472631,0.6983878238268348,0.02949547202540935,0.020462378050758477,-0.2996855742328832,0.9292412617220801,0.46598639455782315,Volatility_5,0.097257323002667
SYK,1173,294,28,0.01101826049547588,0.007322378161398232,0.6910087234093525,0.013322967156269992,0.009759386338319949,0.00860750512169095,0.9096334185848253,0.5374149659863946,Volatility_5,0.10489569542371828
SYY,1173,294,28,0.014122489211988618,0.008743337490277786,0.6621209541383589,0.01313721005955258,0.01014176086085285,-0.02822436347625068,0.8994032395566922,0.48639455782312924,Volatility_5,0.1043413983508922
T,1173,294,28,0.00947245991786637,0.006280296785905336,0.6881967761011982,0.016482200169262665,0.012670117925292719,-0.3239148032216561,0.9343563512361467,0.4421768707482993,Volatility_5,0.09759185902206681
TAP,1173,294,28,0.011121140984028836,0.007799347861283031,0.6929323779185633,0.016185725142290167,0.0117009735316178,-0.049744908705321444,0.9147485080988917,0.5408163265306123,Volatility_5,0.0953768840212494
TDG,1173,294,28,0.014492109666122792,0.009419890786608404,0.6868650925624249,0.018522008631071552,0.012819110078172867,-0.11132191999486207,0.9130434782608695,0.46938775510204084,Volatility_5,0.09548142983609016
TDY,1173,294,28,0.011356384838072492,0.007464429524119134,0.6872000336628448,0.01751615414101749,0.012638496626260662,-0.4635342430813709,0.9181585677749361,0.48299319727891155,Volatility_5,0.11801941804802862
TECH,1173,294,28,0.012115219709916577,0.008818167269278015,0.7223835291904072,0.027140336838344267,0.019797503477937076,-0.03654030006443465,0.9258312020460358,0.5102040816326531,Volatility_5,0.1006867207585651
TEL,1173,294,28,0.010925968376791462,0.007485313559571375,0.7011399778006107,0.019327835796658317,0.013697077513655181,-0.21251638778887916,0.9300937766410913,0.4387755102040816,Volatility_5,0.09327407229933639
TER,1173,294,28,0.015677758968801078,0.011334871438020875,0.7051542611839718,0.036122319351355306,0.023097047674883714,-0.04149590353991228,0.9317988064791134,0.5408163265306123,Volatility_5,0.09103016398262236
TFC,1173,294,28,0.01565949718711872,0.011242113774021407,0.660002576087673,0.01926483711882124,0.012779700731026382,-0.05584580103969916,0.9224211423699915,0.5034013605442177,Volatility_5,0.08999739473920645
TGT,1173,294,28,0.012188876872189457,0.0075765058032678904,0.6976665544055194,0.02374201062080394,0.015653391650160053,-0.005004895154453459,0.9309462915601023,0.5238095238095238,Volatility_5,0.12554208118336746
TJX,1173,294,28,0.011635228741838106,0.007646223470331177,0.6719980730858892,0.011302583812264866,0.008485468138375963,-0.05606308258274173,0.9190110826939472,0.5578231292517006,Volatility_5,0.10510310314251697
TKO,1173,294,28,0.013882073417960054,0.008391704870847281,0.6734833673693963,0.02109277226281845,0.014905390043208502,-0.07207323272115862,0.9335038363171355,0.47278911564625853,Volatility_5,0.12253181334938246
TMO,1173,294,28,0.00950170154666102,0.0068212324574433636,0.719429279919483,0.019924238436625434,0.013593786751681037,-0.04892938606407138,0.9266837169650469,0.5544217687074829,Volatility_5,0.10117141345143843
TMUS,1173,294,28,0.009687164670479786,0.006352192671197992,0.691707922681559,0.017585847059150332,0.01203719501162633,-0.07633595631823176,0.9326513213981245,0.5272108843537415,Volatility_5,0.11419386457276785
TPL,1173,294,28,0.018214401266383937,0.0121328183424384,0.6919673870564579,0.03717303025650395,0.02951320854274856,-0.39074865459740704,0.9156010230179028,0.42517006802721086,Volatility_5,0.09656417482971236
TPR,1173,294,28,0.01775000953919563,0.011870708324206272,0.7004814229192378,0.028663175167009763,0.018430010782465228,-0.1242301050292367,0.9241261722080136,0.47278911564625853,Volatility_5,0.08778823145363517
TRGP,1173,294,28,0.022793263319505028,0.013476363354618883,0.6404398842257513,0.02305299169709033,0.01679468898063875,-0.08688622789883516,0.8422847399829497,0.5850340136054422,Volatility_5,0.1247530983005632
TRMB,1173,294,28,0.013583737279151428,0.009163271932929623,0.6853146243466389,0.02115695722672605,0.013575659606404363,-0.04500490134604407,0.9377664109121909,0.47278911564625853,Volatility_5,0.09827475579288732
TROW,1173,294,28,0.012303678645104765,0.008286998219940587,0.7005196553372142,0.018242869221900992,0.012738493006163119,-0.0373625519203411,0.9249786871270247,0.5,Volatility_5,0.11945871344114536
TRV,1173,294,28,0.01058816555654179,0.006800455405329703,0.677260096552889,0.020443624424380198,0.015984184148064465,-0.8005527641078996,0.9360613810741688,0.5068027210884354,Volatility_5,0.10235350966432705
TSCO,1173,294,28,0.010521107658542896,0.007223640508341406,0.7065323515491213,0.0179027896050303,0.013709575208195431,-0.0805950666427222,0.9224211423699915,0.5204081632653061,Volatility_5,0.09825189348227456
TSLA,1173,294,28,0.021780861593660345,0.015494635000148535,0.7313737722351463,0.043564602149800596,0.031758508027060366,-0.022619164096906896,0.9113384484228474,0.5170068027210885,Volatility_5,0.0781674651355723
TSN,1173,294,28,0.01134437575917742,0.007139476686693598,0.6780074625806146,0.01382931377552048,0.009981005518464205,0.012216657311061474,0.9156010230179028,0.47959183673469385,Volatility_5,0.10217239023877554
TT,1173,294,28,0.010866536873021455,0.007638957995494081,0.6975347505927676,0.017366354424088657,0.011967003451343062,-0.007014746414844231,0.9190110826939472,0.5102040816326531,Volatility_5,0.09521191788349576
TTD,1173,294,28,0.023659194704390298,0.01559536505559167,0.7143717953886217,0.05031335462408484,0.028056822468788295,-0.3044401249744195,0.9352088661551577,0.5102040816326531,Volatility_5,0.11172284486804214
TTWO,1173,294,28,0.012014586864330799,0.00829079875870667,0.7053794534646181,0.022046873312951135,0.015325135162511551,-0.46197571210065336,0.9207161125319693,0.47278911564625853,Volatility_5,0.09205596856887292
TXN,1173,294,28,0.010506139311788197,0.007655322913837443,0.719533856356072,0.024503003398090247,0.016037856431226485,-0.006254026315604566,0.9411764705882353,0.5408163265306123,Return_Lag1,0.08588463424801575
TXT,1173,294,28,0.014405365389534634,0.009707709671565418,0.6715861334487471,0.018460185626514514,0.012481546786515203,-0.08961546376399543,0.9156010230179028,0.47959183673469385,Volatility_5,0.0921636164275496
TYL,1173,294,28,0.010571873336182702,0.007446089327150202,0.7320934067384886,0.01633989391557415,0.011884848539266692,0.021190965199095357,0.9266837169650469,0.5136054421768708,Volatility_5,0.09414218629347855
UAL,1173,294,28,0.02144621376983855,0.014000550019284812,0.7049596563666389,0.041526002238027646,0.02885213966719841,-0.4130062900204299,0.896845694799659,0.47278911564625853,Volatility_5,0.09177557610854153
UBER,1173,294,28,0.019047405904734555,0.013046403091840792,0.7008856264575319,0.02443874749788716,0.017440859815078296,0.022705833753585147,0.9121909633418585,0.5306122448979592,Volatility_5,0.10478365750769163
UDR,1173,294,28,0.011099421419305104,0.007779358052137223,0.6881406130592194,0.014450744682604117,0.010576250820261453,-0.06609310357330567,0.9019607843137255,0.5340136054421769,Volatility_5,0.11269202781957319
UHS,1173,294,28,0.014756456373750705,0.009288598202665721,0.6678990837955361,0.02191130667344424,0.0153077407672489,-0.092115264159361,0.9130434782608695,0.5374149659863946,Volatility_5,0.10642281155941691
ULTA,1173,294,28,0.014889356508607053,0.009310688083336585,0.6812840527841231,0.023344658952587177,0.015284244103303504,-0.01932504786524203,0.9207161125319693,0.5714285714285714,Volatility_5,0.10223979529508999
UNH,1173,294,28,0.01018579115562329,0.006521000994315245,0.704463167231856,0.03055516561587196,0.018768482110974195,-0.125610440275421,0.9317988064791134,0.47959183673469385,Volatility_5,0.10529313595615873
UNP,1173,294,28,0.009946180426909703,0.0067501321085849135,0.6802408847753263,0.014309042794611313,0.009961812049654038,0.01776883892767067,0.927536231884058,0.5578231292517006,Volatility_5,0.1175643081857774
UPS,1173,294,28,0.010351428997836637,0.006799951827966274,0.7140341576594935,0.02031792074512151,0.012846739444584416,-0.07940445469226409,0.9335038363171355,0.5170068027210885,Volatility_5,0.10993526501471816
URI,1173,294,28,0.015948682320989168,0.011241369686470016,0.7006327798362385,0.024023667424057635,0.017454922868090434,-0.0981446340886376,0.9352088661551577,0.5408163265306123,Volatility_5,0.09423907644461987
USB,1173,294,28,0.01367207424165428,0.009571102709640346,0.6843809049620304,0.01784657967196922,0.01243026909188649,-0.030671303200440647,0.9113384484228474,0.5544217687074829,Volatility_5,0.08685100296549246
V,1173,294,28,0.00986517643110681,0.006664983083545553,0.695640477181084,0.01464404219344444,0.010732244311023464,-0.11776945963336227,0.9232736572890026,0.43537414965986393,Volatility_5,0.09502776607602575
VICI,1173,294,28,0.012949340259906836,0.008024758372543569,0.6657380941780118,0.012605584899944034,0.0098381602118752,-0.19592418810204548,0.9104859335038363,0.5272108843537415,Volatility_5,0.11496914479981445
VLO,1173,294,28,0.018508479519381858,0.01259694767702467,0.6487189381868222,0.023370121846009485,0.016282907127746594,-0.03774651112474858,0.9113384484228474,0.54421768707483,Volatility_5,0.09091739910583856
VLTO,417,105,28,0.008311888784415307,0.005541765283080648,0.6933753866902268,0.010434791790029561,0.008125546767453794,-0.03018140923692858,0.9400479616306955,0.5333333333333333,Volatility_5,0.08569510408217632
VMC,1173,294,28,0.011652868020269656,0.007886912440541927,0.7056053418581014,0.015331497421255003,0.011348343772091112,-0.0018030439666139042,0.9326513213981245,0.5170068027210885,Volatility_5,0.09343229403278361
VRSK,1173,294,28,0.009673667406880433,0.006262914251463547,0.6789890660621272,0.018477018907675745,0.013928971215703072,-0.5348124204189566,0.928388746803069,0.5374149659863946,Volatility_5,0.11283761089830414
VRSN,1173,294,28,0.009771461773036384,0.006442877167316078,0.7011991301818989,0.01618247067493481,0.011591555458853145,-0.08826616039828927,0.9352088661551577,0.45918367346938777,Volatility_5,0.11872026947727729
VRTX,1173,294,28,0.011054267505557202,0.006920718150269155,0.691600176757751,0.020941883646486536,0.01345530862075256,0.051353496285703626,0.9352088661551577,0.5748299319727891,Volatility_5,0.11399958053196119
VST,1173,294,28,0.014964321894747454,0.010009327665053136,0.6793092579325353,0.047886691480974346,0.03534470159457616,-0.2502027914980607,0.9249786871270247,0.48639455782312924,Volatility_5,0.10548736523489172
VTR,1173,294,28,0.01661331566622628,0.010129096802490458,0.6663619790360469,0.015554017484475682,0.010825977571151236,-0.22788301104330522,0.907928388746803,0.47619047619047616,Volatility_5,0.10073409308589397
VTRS,1173,294,28,0.012993691140185474,0.008748412928901782,0.6756885435866035,0.021281803772832005,0.014455513044094127,0.058029896621376253,0.9292412617220801,0.5714285714285714,Volatility_5,0.10773165445444659
VZ,1173,294,28,0.007429946593602795,0.004909442769562825,0.6962796752698455,0.0136827571348521,0.009940341956818446,0.010936076556120722,0.9087809036658141,0.5238095238095238,Volatility_5,0.09485812804513592
WAB,1173,294,28,0.012193892127626471,0.008309960769532783,0.6838542975264968,0.01749215063202973,0.012117391036007365,-0.05216034861246688,0.9198635976129582,0.5544217687074829,Volatility_5,0.09823390542366417
WAT,1173,294,28,0.01088370211390392,0.007607355698266034,0.7086894060960138,0.02433006844576804,0.01647322998287033,0.021824796074831232,0.9062233589087809,0.5136054421768708,Volatility_5,0.08852788631726084
WBD,1173,294,28,0.018265218740283477,0.013094556196626651,0.7141945262266981,0.04113698554133255,0.025205867304629516,-0.08720958112892485,0.9360613810741688,0.5170068027210885,Volatility_5,0.09342024471918332
WDAY,1173,294,28,0.01424807085223331,0.009940934824924873,0.7010064538205343,0.021666839402439762,0.015381347461967166,-0.03084621866510262,0.9104859335038363,0.5238095238095238,Volatility_5,0.09366745325927393
WDC,1173,294,28,0.016267481323185548,0.011429698220929166,0.7253695139130809,0.0350068932793793,0.024664370052722415,-0.24361843132763727,0.9428815004262575,0.3877551020408163,Volatility_5,0.10428330872142069
WEC,1173,294,28,0.009811357361854782,0.006197601074534853,0.6625528607691259,0.012800444874818111,0.010173111844932761,-0.4998103108590366,0.9053708439897699,0.48299319727891155,Volatility_5,0.09726852550255854
WELL,1173,294,28,0.014718132333841264,0.009230395093458844,0.6790034962112839,0.01534121902205178,0.01186032128983227,-0.2620487030304355,0.9062233589087809,0.4965986394557823,Volatility_5,0.09094618931654155
WFC,1173,294,28,0.01394941356679926,0.009703342599810656,0.6830511215848503,0.021078968056346722,0.014581719395286132,-0.08034172474999801,0.9028132992327366,0.5,Volatility_5,0.08740434562321145
WM,1173,294,28,0.008403050193868259,0.005631095678686753,0.6585705404006149,0.02209302959187452,0.018740229935535944,-2.5863547482366642,0.9121909633418585,0.4965986394557823,Volatility_5,0.10953865303327662
WMB,1173,294,28,0.013295414587089,0.008531052866069647,0.6557717380226655,0.017013430720720226,0.012618033826783804,-0.06626836257348123,0.9053708439897699,0.4965986394557823,Volatility_5,0.11251507639006558
WMT,1173,294,28,0.00789978314571399,0.005017246799877768,0.6996182528388856,0.01597251526574571,0.010781585305411996,-0.1787979598759586,0.9173060528559249,0.5748299319727891,Volatility_5,0.10371007223315927
WRB,1173,294,28,0.010751842263873577,0.007365431853844484,0.6818995464756877,0.016000116930161137,0.012338061352544102,-0.30048312494589147,0.9138959931798807,0.45918367346938777,Volatility_5,0.11438908072987555
WSM,1173,294,28,0.017538720237707594,0.011767940655584203,0.7022586107990973,0.035012154556879206,0.024856196830123838,-0.33938582163443143,0.9224211423699915,0.4897959183673469,Volatility_5,0.10568720548288141
WST,1173,294,28,0.011471038327058891,0.0077746959014074815,0.730456849569185,0.03391021751399505,0.01789878846153659,0.042297140230533326,0.9258312020460358,0.5034013605442177,Volatility_5,0.10273131711739669
WTW,1173,294,28,0.010211345866266952,0.006719734933834909,0.665642257921959,0.013470356392030229,0.009747204542059129,-0.10026218764180617,0.9181585677749361,0.47619047619047616,Volatility_5,0.11155241787217761
WY,1173,294,28,0.014197959582790813,0.009031063800309252,0.6789272727684947,0.016961123094194435,0.01308516271770104,-0.0019934138275266022,0.9232736572890026,0.4931972789115646,Volatility_5,0.09352626467322185
WYNN,1173,294,28,0.01864494687938855,0.012767978884792483,0.7069049720585306,0.026183272429404464,0.018064315542885352,-0.009056964645852261,0.9121909633418585,0.4931972789115646,Volatility_5,0.08558088642584755
XEL,1173,294,28,0.009432758033008297,0.006294243788952501,0.6696999368164414,0.01609787763299128,0.012221166305195657,-0.6349646350138913,0.9258312020460358,0.4897959183673469,Volatility_5,0.10548289191761268
XOM,1173,294,28,0.012673059449716414,0.009300276015328922,0.6725646553262747,0.014792369780931833,0.01115016503901566,-0.027429933758633673,0.9062233589087809,0.5408163265306123,Volatility_5,0.0866981815162605
XYL,1173,294,28,0.011051331021848002,0.007711201917962202,0.6911294176220398,0.015940796019245345,0.010249013191605358,-0.04914447532914368,0.9113384484228474,0.5102040816326531,Volatility_5,0.09962804136068772
XYZ,1173,294,28,0.022151078798498838,0.01581013532257847,0.7120789380039387,0.03363676319847122,0.022469989835174488,-0.029401687862428583,0.9292412617220801,0.6122448979591837,Volatility_5,0.10580813177398297
YUM,1173,294,28,0.009718292094204283,0.006088900459067241,0.6623889646070661,0.015498716923382146,0.011035807374088373,-0.20578658265584537,0.9292412617220801,0.5544217687074829,Volatility_5,0.09186746083200721
ZBH,1173,294,28,0.011354693840336067,0.007584012681542599,0.6777694245171559,0.020729567808030033,0.015162841073111727,-0.49863405386152326,0.9224211423699915,0.5476190476190477,Volatility_5,0.0967099039452045
ZBRA,1173,294,28,0.01369908275338542,0.009387525885448434,0.7186490645369628,0.025947626160453194,0.017216505547022625,0.061379764794356695,0.928388746803069,0.5578231292517006,Volatility_5,0.10635518830525116
ZTS,1173,294,28,0.010202276015093497,0.006911125470954245,0.6993214831034058,0.01548911368669711,0.01149812132614926,-0.028798255703309517,0.9121909633418585,0.48639455782312924,Volatility_5,0.0931204461443652
