ticker,train_samples,test_samples,num_features,train_rmse,train_mae,train_r2,train_dir_acc,test_rmse,test_mae,test_r2,test_dir_acc,xgb_dir_acc,dt_dir_acc,blend_weight,top_feature,top_feature_importance
NRG,1172,294,43,0.01394650179135203,0.009963359133186639,0.6524021158701195,0.8660409556313993,0.03442475354985258,0.022250620589013403,-0.07060472667434459,0.54421768707483,0.5,0.5170068027210885,0.7,Return_Lag1,0.180430997654456
NSC,1172,294,43,0.012326355223178116,0.008455720026100231,0.6128755892974551,0.8728668941979523,0.017374574421812658,0.01236298422178147,-0.17708181415543445,0.5170068027210885,0.4897959183673469,0.5034013605442177,0.7,Return_Lag1,0.1616260845946173
NTAP,1172,294,43,0.013644777761427609,0.009539644225771563,0.6481603536568112,0.8583617747440273,0.023472586879991254,0.015708900109774483,-0.11555548844426,0.5068027210884354,0.5374149659863946,0.5034013605442177,0.7,Return_Lag2,0.08709551480299348
NTRS,1172,294,43,0.013735925049133181,0.009492268622643771,0.632640329799495,0.878839590443686,0.019283162793393316,0.013053613980406515,-0.13447017148769813,0.5102040816326531,0.48299319727891155,0.4931972789115646,0.7,Return_Lag1,0.14241475497555828
NUE,1172,294,43,0.014441217869823523,0.010441692917422456,0.6912742990443008,0.8899317406143344,0.026404258904750542,0.01859039906197788,-0.09542003669172838,0.46258503401360546,0.46258503401360546,0.5034013605442177,0.7,Return_Lag1,0.09093428205409418
NVDA,1172,294,43,0.01808056464640814,0.013401504816135662,0.7238295639499749,0.9061433447098977,0.032526074964116566,0.023176248600953984,-0.10858566097431832,0.5,0.5238095238095238,0.4965986394557823,0.7,Return_Lag3,0.10290951467106954
NVR,1172,294,43,0.013695299182679442,0.009564738488242476,0.664711089762275,0.8626279863481229,0.017744326005793634,0.013733916019483932,-0.1329299909129824,0.48299319727891155,0.5068027210884354,0.5272108843537415,0.7,Return_Lag2,0.1752173103816047
NWS,1172,294,43,0.013259175500407708,0.009346250391285246,0.6384446708352687,0.8762798634812287,0.015421500718453407,0.010567679891049436,-0.09473707004510579,0.5306122448979592,0.5272108843537415,0.5170068027210885,0.7,Return_Lag5,0.11738399751440243
NWSA,1172,294,43,0.012771588243412313,0.009219451831682454,0.6549572198802893,0.8609215017064846,0.015200328573405262,0.010800905246535816,-0.12904624253148955,0.5374149659863946,0.5238095238095238,0.5272108843537415,0.7,Return_Lag2,0.11536260831854028
NXPI,1172,294,43,0.015877048010809424,0.012050469917493105,0.6741554138065496,0.8805460750853242,0.029920825472077642,0.020885862151151693,-0.1295547796871923,0.47278911564625853,0.48299319727891155,0.48639455782312924,0.7,Return_Lag1,0.25048306262362574
O,1172,294,43,0.011856906679254443,0.007915589478586702,0.6552495112426362,0.8583617747440273,0.011803485838451437,0.009084679254057782,-0.1236588266696006,0.4489795918367347,0.47278911564625853,0.47278911564625853,0.7,Return_Lag3,0.15370598865965387
ODFL,1172,294,43,0.01330338451490742,0.009562773086428647,0.6465058523434348,0.8890784982935154,0.02528886659571367,0.01796090872711817,-0.06247814373210758,0.4897959183673469,0.5,0.5068027210884354,0.7,VIX_Lag20,0.09322413323525641
OKE,1172,294,43,0.016968805047807636,0.010754077808526524,0.7096130279587227,0.8464163822525598,0.02045432222835704,0.013692474492519174,-0.14575208405526485,0.5204081632653061,0.5374149659863946,0.5272108843537415,0.7,Return_Lag1,0.19849395045026402
OMC,1172,294,43,0.01247740490882213,0.008590894707612276,0.6284972904630788,0.8677474402730375,0.018751681893147534,0.012907055509530228,0.0013395012768482317,0.5476190476190477,0.564625850340136,0.5,0.7,Return_Lag1,0.1388228667793617
ON,1172,294,43,0.02011935675863074,0.01477105339487814,0.6943409884898875,0.9104095563139932,0.03641708919776321,0.02535995885763589,-0.05107960018541524,0.5,0.4897959183673469,0.4931972789115646,0.7,Return_Lag2,0.13822504831035237
ORCL,1172,294,43,0.012211425858727911,0.007965906665540428,0.6482144595721555,0.8438566552901023,0.03526214380008516,0.021408682509477563,0.012843989239989861,0.5408163265306123,0.54421768707483,0.54421768707483,0.7,VIX_Lag20,0.08803756081478592
ORLY,1172,294,43,0.011032740670923805,0.00758034240401635,0.6136571570927207,0.8515358361774744,0.012476730610440951,0.009769259058682677,0.02050665311830957,0.5476190476190477,0.5238095238095238,0.54421768707483,0.7,Return_Lag1,0.24866055029809964
OTIS,1130,283,43,0.010640427438256753,0.00717586870387729,0.5802125060148713,0.8672566371681416,0.015414306460442076,0.010320501488836599,-0.05416251691265117,0.49469964664310956,0.508833922261484,0.4452296819787986,0.7,Return_Lag20,0.08393812707699876
OXY,1172,294,43,0.02074485710826851,0.013634444299828845,0.7395421636450736,0.8762798634812287,0.02241258069986842,0.015514067537310381,-0.0480460685651789,0.5340136054421769,0.5510204081632653,0.5170068027210885,0.7,Return_Lag2,0.1742805112209072
PANW,1172,294,43,0.01482294127161472,0.010167151138498174,0.6963143315650846,0.8796928327645052,0.022764436038544847,0.016499954237927675,-0.11213379183651861,0.5476190476190477,0.5306122448979592,0.48639455782312924,0.7,Sentiment_Lag5,0.08443462988230066
PAYC,1172,294,43,0.01694211723245695,0.01186675098860928,0.719471505902235,0.886518771331058,0.026674329528902814,0.016945688192655857,-0.17044485579648327,0.48639455782312924,0.47619047619047616,0.5374149659863946,0.7,Return_Lag3,0.09647908166576177
PAYX,1172,294,43,0.01166344767364423,0.008068675267674793,0.6195400959665454,0.8421501706484642,0.015411165578361566,0.01050881857693379,-0.06775937667495646,0.48639455782312924,0.47278911564625853,0.48639455782312924,0.7,Return_Lag1,0.1631335237385983
PCAR,1172,294,43,0.011022269173144437,0.007810342107431345,0.6014642215961861,0.856655290102389,0.01840569309959338,0.013411665572894414,-0.056183322020097126,0.48299319727891155,0.48639455782312924,0.46938775510204084,0.7,Return_Lag1,0.11696222507646928
PCG,1172,294,43,0.01542688657630889,0.010352502714241187,0.6696875407090899,0.8540955631399317,0.02055416761932949,0.01454054455074258,-0.23091101398659242,0.47278911564625853,0.48639455782312924,0.4897959183673469,0.7,Return_Lag1,0.16429037865437196
PEG,1172,294,43,0.010705882960187846,0.007620240170530915,0.5689483430562331,0.8464163822525598,0.014717197258029259,0.010765924126142036,-0.10266917866849057,0.5068027210884354,0.4931972789115646,0.54421768707483,0.7,Return_Lag1,0.19141341628228561
PEP,1172,294,43,0.009247812982541698,0.006208024497674358,0.5713788275614615,0.8148464163822525,0.014021494383712139,0.010180651502404868,-0.04940918564260666,0.5068027210884354,0.5,0.48639455782312924,0.7,Return_Lag1,0.1912375043497979
PFE,1172,294,43,0.01104947169055253,0.0077440215821679564,0.5997788986833315,0.8472696245733788,0.016223426909390753,0.012099775495367516,-0.015769112471456515,0.5340136054421769,0.48639455782312924,0.5306122448979592,0.7,Return_Lag5,0.07540491617888781
PFG,1172,294,43,0.014336355013827828,0.009855972163370912,0.6563971506288961,0.8762798634812287,0.018253075040545345,0.012076035120882749,-0.09121071928514501,0.5,0.48299319727891155,0.5204081632653061,0.7,Return_Lag1,0.1779916540136398
PG,1172,294,43,0.009049405026437987,0.006127161266359522,0.5439780578915481,0.8310580204778157,0.011500805214284395,0.008562621969629414,-0.035565567070264814,0.5204081632653061,0.5,0.5340136054421769,0.7,Return_Lag1,0.1599023076038263
PGR,1172,294,43,0.011015512762985654,0.007366329896210273,0.6039175120453326,0.8575085324232082,0.01623487059177663,0.012005718803136691,-0.16182972498349502,0.46598639455782315,0.46598639455782315,0.46258503401360546,0.7,Return_Lag1,0.11434419616955134
PH,1172,294,43,0.013892951363450147,0.009764064410996318,0.6499666508181925,0.8720136518771331,0.020888584869265345,0.012991278548543952,-0.19693804973142415,0.4965986394557823,0.5,0.5374149659863946,0.7,Return_Lag1,0.19764170426701855
PHM,1172,294,43,0.015789675309920842,0.011353122728035691,0.6733996732841576,0.8694539249146758,0.0227249277593886,0.016720001691587695,-0.09440019881115536,0.5,0.5034013605442177,0.5034013605442177,0.7,Return_Lag3,0.1607748103252873
PKG,1172,294,43,0.011671477587780442,0.008142172840749461,0.6220369200642486,0.8575085324232082,0.01663281766634648,0.011391163886156528,-0.03445231784406699,0.5,0.5136054421768708,0.47278911564625853,0.7,Return_Lag1,0.1366614068282652
PLD,1172,294,43,0.012517183430405279,0.009044707737582994,0.6139383611730089,0.8540955631399317,0.018163674295448573,0.013006185335066471,-0.01173153506198199,0.4965986394557823,0.47959183673469385,0.5136054421768708,0.7,Return_Lag20,0.15428635970337562
PLTR,1022,256,43,0.02041022880564754,0.014520403117370234,0.793211025974022,0.8933463796477495,0.04696797386021117,0.033170839451684336,-0.102332666647585,0.5,0.51953125,0.5,0.7,IPI_IPI_SA,0.07801014124212505
PM,1172,294,43,0.010128873376144338,0.007144654428381208,0.5839606886505572,0.8438566552901023,0.01745657692592443,0.011787454455806064,-0.06581032837765033,0.5102040816326531,0.4897959183673469,0.5408163265306123,0.7,Return_Lag1,0.2660126763527064
PNC,1172,294,43,0.013550005584084234,0.00975368850419794,0.6558393130446649,0.8762798634812287,0.017118424176511528,0.01222531180039209,-0.11263544977541384,0.4557823129251701,0.445578231292517,0.5272108843537415,0.7,Return_Lag1,0.13636413156805852
PNR,1172,294,43,0.012978960434211427,0.009417799748719433,0.6313875431495377,0.8600682593856656,0.017434901708193066,0.012026325326495248,-0.10923872934764267,0.4523809523809524,0.48639455782312924,0.4965986394557823,0.7,Return_Lag1,0.13522147244628457
PNW,1172,294,43,0.010721159099699848,0.007598910343751647,0.6375580313622077,0.8430034129692833,0.011541359071358571,0.009221445738672911,-0.09806447666105189,0.4965986394557823,0.48299319727891155,0.4489795918367347,0.7,Return_Lag1,0.15676668209746364
PODD,1172,294,43,0.015596424734944108,0.011163464157244887,0.7063784121567482,0.8907849829351536,0.023633772914439778,0.015407073280153363,-0.11180255198185685,0.5,0.45918367346938777,0.5,0.7,VIX_Lag20,0.10120654235286358
POOL,1172,294,43,0.01349021336004772,0.009645698589588789,0.6695882359483203,0.8686006825938567,0.020569921511524116,0.015131198167614192,-0.0920204943204126,0.48299319727891155,0.48299319727891155,0.5034013605442177,0.7,Return_Lag3,0.10071026322788203
PPG,1172,294,43,0.01212540078979153,0.00874979956832739,0.6156494343063024,0.8447098976109215,0.01844090175660935,0.012630491187018788,-0.09001396163954167,0.48299319727891155,0.47959183673469385,0.5136054421768708,0.7,Return_Lag20,0.14858596926197268
PPL,1172,294,43,0.010810918386017745,0.007313214390369788,0.6119146172309458,0.840443686006826,0.011586465980969012,0.009022683439565799,-0.07908032046853108,0.5238095238095238,0.4965986394557823,0.5510204081632653,0.7,Return_Lag1,0.2234799124956422
PRU,1172,294,43,0.014244129857320825,0.009741641090377944,0.6597181967177502,0.8754266211604096,0.01742373907225075,0.012283412401420958,-0.07041510830436204,0.5170068027210885,0.5238095238095238,0.5238095238095238,0.7,Return_Lag1,0.1789198612576745
PSA,1172,294,43,0.010915082275276336,0.0077762802731287115,0.5877350044153495,0.8651877133105802,0.015283352611983724,0.011626228638359635,-0.14447817674478403,0.4965986394557823,0.4931972789115646,0.48299319727891155,0.7,Return_Lag1,0.11624288280507897
PSKY,1172,294,43,0.020860771593156826,0.014510483150404398,0.7097966612696064,0.8839590443686007,0.03576969014430911,0.020148458329552962,-0.16591756203658004,0.4897959183673469,0.48639455782312924,0.47278911564625853,0.7,Return_Lag2,0.1528614486890008
PSX,1172,294,43,0.015509941549062278,0.011101206391218307,0.6823449910163546,0.8668941979522184,0.023016752240117077,0.01569612018637244,-0.13753688236798767,0.47278911564625853,0.47278911564625853,0.5306122448979592,0.7,Return_Lag2,0.1614420143022835
PTC,1172,294,43,0.01304703126938233,0.009120652031446512,0.6527253546567902,0.863481228668942,0.02098123439063644,0.012899247261287418,-0.11107713925016793,0.47278911564625853,0.4931972789115646,0.47619047619047616,0.7,Return_Lag1,0.11252599836286696
PWR,1172,294,43,0.013961455662798002,0.009894655967762466,0.6455500715843949,0.8703071672354948,0.024717341389450455,0.016821040894978285,-0.05807814627249219,0.5136054421768708,0.5102040816326531,0.5272108843537415,0.7,Return_Lag1,0.21076724963866894
PYPL,1172,294,43,0.0162886336530932,0.01158015752017497,0.6797120841148375,0.8916382252559727,0.024912499664660123,0.017507834021530173,-0.137511170349502,0.5408163265306123,0.5272108843537415,0.5204081632653061,0.7,Return_Lag3,0.08646384103360498
QCOM,1172,294,43,0.014895799530769733,0.010771661389688065,0.6827183048668808,0.8856655290102389,0.026845476676512794,0.018617045355612795,-0.2486139100621283,0.46938775510204084,0.4965986394557823,0.48299319727891155,0.7,Return_Lag1,0.14297353005987276
RCL,1172,294,43,0.02157688640138822,0.01485583526475771,0.7505232515274606,0.8967576791808873,0.027282127842472664,0.018475051569566105,-0.06199412017446537,0.5170068027210885,0.5136054421768708,0.5204081632653061,0.7,Return_Lag2,0.12579411654179729
REG,1172,294,43,0.013868883119034637,0.009237121453618545,0.6820332334496935,0.8703071672354948,0.012399090265372267,0.00915599573132506,-0.06826452325212595,0.5306122448979592,0.54421768707483,0.4897959183673469,0.7,Return_Lag1,0.24935609321658272
REGN,1172,294,43,0.011935387419992232,0.008236782901746356,0.623939289224513,0.8805460750853242,0.025644581160951238,0.017092565524483242,-0.07787865320264165,0.4897959183673469,0.47959183673469385,0.4965986394557823,0.7,VIX_Lag10,0.09882544020586775
RF,1172,294,43,0.015560447918640443,0.011125019475952099,0.6842205845408507,0.8805460750853242,0.019671976580165215,0.01330623974965921,-0.09220989938475999,0.47278911564625853,0.4523809523809524,0.5170068027210885,0.7,Return_Lag1,0.15927939252040962
RJF,1172,294,43,0.013591259719850974,0.009668675062051121,0.6480543003053136,0.8805460750853242,0.01771912877580827,0.012277040428587079,-0.008223340883148245,0.5918367346938775,0.5816326530612245,0.5476190476190477,0.7,Return_Lag5,0.12864602405301326
RL,1172,294,43,0.015675512195925258,0.011129637538025252,0.6707561677783465,0.8779863481228669,0.02464388743727147,0.016705027642981065,-0.07066478352893824,0.4965986394557823,0.5034013605442177,0.5102040816326531,0.7,Return_Lag2,0.14491314664201815
RMD,1172,294,43,0.01387036860237461,0.009307917660368913,0.6402588641961975,0.871160409556314,0.019425383668005367,0.013677359881149011,-0.2965112322719563,0.47278911564625853,0.48639455782312924,0.4965986394557823,0.7,Return_Lag2,0.09757492956876179
ROK,1172,294,43,0.013226682226535029,0.009279878926982406,0.6460985266497878,0.8609215017064846,0.02146650375315163,0.01408883927031222,-0.07797273075295585,0.4557823129251701,0.4557823129251701,0.45918367346938777,0.7,Return_Lag1,0.20140034289682668
ROL,1172,294,43,0.01145728863074275,0.007852896441368839,0.5971946808681625,0.85580204778157,0.014328133496628944,0.010031819110498795,-0.07600850497922651,0.5340136054421769,0.5,0.5374149659863946,0.7,VIX_Lag20,0.0963016094918352
ROP,1172,294,43,0.010429077056757215,0.0071601613566793015,0.5985473324146954,0.8378839590443686,0.013337110039132988,0.009732653242388443,-0.05787225280666264,0.5204081632653061,0.5068027210884354,0.4523809523809524,0.7,Return_Lag5,0.1393432240836801
ROST,1172,294,43,0.0138930626758129,0.009304010665013861,0.6742366009403828,0.8796928327645052,0.016603010923648374,0.011940941977861608,-0.10719892620391702,0.46938775510204084,0.46598639455782315,0.5,0.7,Return_Lag1,0.21152914331528738
RSG,1172,294,43,0.009275785341481534,0.0064711117090539925,0.576257292488925,0.8242320819112628,0.011832507526225194,0.008507739997855944,-0.08392084889003892,0.5170068027210885,0.48299319727891155,0.5476190476190477,0.7,Return_Lag1,0.19851707937061505
RTX,1172,294,43,0.01276302962668233,0.008305839374997268,0.637158801628214,0.825938566552901,0.01675876938140336,0.010982029917983931,-0.049448758260454584,0.5272108843537415,0.5408163265306123,0.5510204081632653,0.7,Return_Lag1,0.17509296445230482
RVTY,1172,294,43,0.012811978863711325,0.009184319683277925,0.630309205970542,0.8728668941979523,0.023339819124251673,0.01723062301556211,-0.052483509884715174,0.48639455782312924,0.5170068027210885,0.5102040816326531,0.7,VIX_Lag10,0.11482739530779416
SBAC,1172,294,43,0.01219190501821017,0.008800937925859394,0.6343435856104445,0.8609215017064846,0.016333392399714063,0.012219154942566065,-0.10069567898374854,0.4897959183673469,0.4931972789115646,0.5034013605442177,0.7,Return_Lag2,0.09080753879353327
SBUX,1172,294,43,0.012578812807090924,0.008416787515188817,0.6683747831171424,0.8481228668941979,0.021894930514407506,0.015151980544299596,-0.21222999384037444,0.5238095238095238,0.5238095238095238,0.5272108843537415,0.7,VIX_Lag5,0.13454017336421237
SCHW,1172,294,43,0.014683736072336494,0.010357266287926948,0.6522338406175243,0.8805460750853242,0.01717915571120811,0.012013082267580548,-0.11171554895032632,0.5238095238095238,0.48639455782312924,0.5204081632653061,0.7,Return_Lag20,0.12985924517797157
SHW,1172,294,43,0.012060611922995007,0.00842052711901351,0.6075728111824873,0.8532423208191127,0.016150727434515195,0.012123459071269568,-0.12482304485402795,0.4523809523809524,0.46258503401360546,0.4489795918367347,0.7,Return_Lag20,0.08695298927215389
SJM,1172,294,43,0.010163449636958125,0.007152407847340203,0.5673717155725793,0.8532423208191127,0.018131086478444573,0.012518459109996131,-0.006065330051585827,0.5136054421768708,0.5136054421768708,0.4897959183673469,0.7,Return_Lag1,0.12776749222446554
SLB,1172,294,43,0.01682683082650088,0.011670270702541355,0.7163576064797302,0.8959044368600683,0.023977882149757938,0.016640829508077683,-0.16522238631533104,0.5136054421768708,0.5170068027210885,0.4897959183673469,0.7,Return_Lag2,0.13030805267454312
SMCI,1172,294,43,0.021738759298536314,0.014423818751317324,0.7604356602831741,0.8754266211604096,0.0697822508998587,0.05016943817537434,-0.11943752048501177,0.46598639455782315,0.48299319727891155,0.47619047619047616,0.7,UNEMP_UNRATE,0.11503408323210397
SNA,1172,294,43,0.012301999998799664,0.008654602264094575,0.6080342438387993,0.840443686006826,0.016796270135469766,0.011248564166357309,-0.07916345133728853,0.5034013605442177,0.48639455782312924,0.5136054421768708,0.7,Return_Lag1,0.16454955998005216
SNPS,1172,294,43,0.013176186222092566,0.00952743350225148,0.6664895861163704,0.8651877133105802,0.03456597084799552,0.019894759452333023,-0.017895174571688877,0.5068027210884354,0.5170068027210885,0.48639455782312924,0.7,Return_Lag5,0.11748801403539996
SO,1172,294,43,0.010599176592425591,0.007260329886060615,0.6156954380347357,0.8472696245733788,0.011741675688591078,0.00911681184219571,-0.12707574316066328,0.5102040816326531,0.4897959183673469,0.48639455782312924,0.7,Return_Lag3,0.18130396627059814
SOLV,321,81,43,0.010995012388680041,0.008026494207660355,0.7451891825411086,0.8535825545171339,0.0143759739055896,0.01112903973371251,-0.08635926735365373,0.6172839506172839,0.5802469135802469,0.5555555555555556,0.7,Return_Lag1,0.07082521658261626
SPG,1172,294,43,0.016493637592643207,0.011294530081630661,0.7210398603087014,0.8592150170648464,0.01655520995346404,0.011270306872413398,-0.1247994077449337,0.5102040816326531,0.5816326530612245,0.4523809523809524,0.7,Return_Lag2,0.16865713987510966
SPGI,1172,294,43,0.011756229615418804,0.008016280346113323,0.6141469428755487,0.8489761092150171,0.014833180081967308,0.010318248798462291,-0.07754483122096012,0.46258503401360546,0.47959183673469385,0.4965986394557823,0.7,Return_Lag1,0.16850042967072715
SRE,1172,294,43,0.01097018916366879,0.007608535246927301,0.6224014684973076,0.8515358361774744,0.018820560474457154,0.01166943579204023,-0.02543705223894621,0.48639455782312924,0.5204081632653061,0.5068027210884354,0.7,Return_Lag5,0.20938611801599988
STE,1172,294,43,0.011722719544723061,0.00827309257820254,0.6013370943668681,0.8575085324232082,0.014482764520802442,0.010141139497898832,-0.0859380741045832,0.5408163265306123,0.5306122448979592,0.4897959183673469,0.7,Return_Lag1,0.13297667817565512
STLD,1172,294,43,0.01602965241971018,0.011700191058578136,0.6751409573461737,0.8728668941979523,0.025100129122388883,0.018008646196592766,-0.0779475534510099,0.5,0.4965986394557823,0.5238095238095238,0.7,Return_Lag1,0.12797139442332423
STT,1172,294,43,0.014639365826343937,0.010159868070435335,0.652694786830142,0.878839590443686,0.017734944642409954,0.011998985071462976,-0.08205521451133757,0.54421768707483,0.5306122448979592,0.5306122448979592,0.7,Return_Lag1,0.17374883606313618
STX,1172,294,43,0.013817786987473756,0.010041227441619989,0.6837542241633808,0.8737201365187713,0.030354290896324413,0.019687296931281982,-0.08423019275649879,0.48299319727891155,0.4965986394557823,0.5034013605442177,0.7,Return_Lag20,0.12472259106837437
STZ,1172,294,43,0.011620728432670929,0.00778676754137281,0.5739037895518687,0.8447098976109215,0.01928292681271571,0.012689426382603548,-0.04422915226657831,0.5238095238095238,0.5374149659863946,0.5374149659863946,0.7,VIX_Lag20,0.10541341690184831
SW,1172,294,43,0.020582923043296095,0.011956693312066004,0.5662997985457114,0.6851535836177475,0.02633469027920679,0.018507288625303674,-0.11049335126069315,0.47959183673469385,0.48299319727891155,0.47619047619047616,0.7,Return_Lag20,0.13140221975683675
SWK,1172,294,43,0.015027233940559846,0.010733589588146296,0.6764919831837386,0.8643344709897611,0.027567109895571394,0.018578724155097717,-0.06791910104696375,0.5034013605442177,0.4897959183673469,0.4965986394557823,0.7,Return_Lag5,0.1722411649356076
SWKS,1172,294,43,0.015116025377680132,0.011098892178388298,0.6744765383928414,0.8813993174061433,0.03173071035985705,0.019186304486483553,-0.10168803486868638,0.4523809523809524,0.4523809523809524,0.46598639455782315,0.7,Return_Lag1,0.12588823412986808
SYF,1172,294,43,0.016863592415694635,0.01229994309254811,0.6763575592714137,0.8882252559726962,0.027871409114472206,0.018025037945921897,-0.16060944580620684,0.47278911564625853,0.47959183673469385,0.5102040816326531,0.7,Return_Lag1,0.2308528465782078
SYK,1172,294,43,0.01194842864729268,0.00816672584149524,0.6369150288407077,0.8609215017064846,0.01346114278179366,0.010039535010170356,-0.03460752462670236,0.46938775510204084,0.46938775510204084,0.46598639455782315,0.7,Return_Lag1,0.11790770066356869
SYY,1172,294,43,0.01376220521459107,0.009013451783556883,0.6794008554903701,0.8498293515358362,0.01322797208923219,0.010194311841247836,-0.04248461618354593,0.5034013605442177,0.48299319727891155,0.48639455782312924,0.7,Return_Lag1,0.19951861655309253
T,1172,294,43,0.010844417576424719,0.007160889222749988,0.5916246922455973,0.8438566552901023,0.014904110459761064,0.010725748629955725,-0.08193934171186168,0.5306122448979592,0.4897959183673469,0.5238095238095238,0.7,Return_Lag5,0.09460403471918005
TAP,1172,294,43,0.012157540295744014,0.00848014632426214,0.6331941199373747,0.8489761092150171,0.016551791628383904,0.012423588222205106,-0.09458925378131466,0.47278911564625853,0.48299319727891155,0.4897959183673469,0.7,Return_Lag20,0.11561328147194821
TDG,1172,294,43,0.014382982177157505,0.009805026161459687,0.691815022062038,0.8762798634812287,0.019981117414617174,0.01282787593570432,-0.29281639742824317,0.5476190476190477,0.5204081632653061,0.5612244897959183,0.7,Return_Lag1,0.27426694757063835
TDY,1172,294,43,0.012419232772515883,0.008688197824858706,0.6260743468657846,0.8267918088737202,0.015239519076986605,0.010491630436508945,-0.10946145545611086,0.4965986394557823,0.4897959183673469,0.4523809523809524,0.7,Return_Lag1,0.21160331458494266
TECH,1172,294,43,0.013623364975279089,0.010131042484543207,0.6492303585101085,0.8839590443686007,0.027410500309812777,0.020268340701447736,-0.060619331130827625,0.4897959183673469,0.5,0.48299319727891155,0.7,Return_Lag5,0.06459906655921197
TEL,1172,294,43,0.01227707337554671,0.008932110026736518,0.6228358388710055,0.8532423208191127,0.018469997379450466,0.012795092135985666,-0.10748401442411781,0.47959183673469385,0.48639455782312924,0.5238095238095238,0.7,Return_Lag20,0.13900091291927907
TER,1172,294,43,0.01622481488582456,0.011963837196621776,0.6843629748866934,0.8967576791808873,0.0367949781654733,0.02408504063950985,-0.08155706758443637,0.5068027210884354,0.4897959183673469,0.4965986394557823,0.7,VIX_Lag3,0.08109432607437328
TFC,1172,294,43,0.01525438252923357,0.01104807877745688,0.6775850786834772,0.8848122866894198,0.01976821056309809,0.013532116453479907,-0.110566475542349,0.47959183673469385,0.48299319727891155,0.48299319727891155,0.7,Return_Lag1,0.1642506181337429
TGT,1172,294,43,0.012808038727865305,0.008611919753904884,0.6664552174385512,0.8592150170648464,0.02408638219119165,0.016068804299052372,-0.03433327769325589,0.5102040816326531,0.5306122448979592,0.5102040816326531,0.7,Return_Lag1,0.0842551990982154
TJX,1172,294,43,0.012461188839554702,0.008559762020596537,0.6240954561096508,0.8532423208191127,0.011422585752385845,0.008558658474704937,-0.0861511600348297,0.5272108843537415,0.5204081632653061,0.5034013605442177,0.7,Return_Lag2,0.17173485748184522
TKO,1172,294,43,0.014277617323676115,0.009166829036885645,0.6548331949075068,0.8464163822525598,0.021968426120108894,0.015598479520236944,-0.1617836397577299,0.5340136054421769,0.5034013605442177,0.5136054421768708,0.7,Return_Lag1,0.10037603200247086
TMO,1172,294,43,0.011234238730769834,0.00810430571082738,0.6080926937558377,0.8626279863481229,0.02013174643661511,0.01407326434641029,-0.07449853608172607,0.4523809523809524,0.47278911564625853,0.5170068027210885,0.7,Return_Lag5,0.07760435932617046
TMUS,1172,294,43,0.010864347023943111,0.007236784333249464,0.6125365976514785,0.85580204778157,0.01787161119122362,0.012031273029970454,-0.11153336919531309,0.5680272108843537,0.5510204081632653,0.5204081632653061,0.7,Return_Lag3,0.1268407310122478
TPL,1172,294,43,0.017816339228532842,0.012292097073228802,0.7055317758519913,0.8600682593856656,0.03234984766997642,0.02281310307317662,-0.05406534980390565,0.5034013605442177,0.5034013605442177,0.4931972789115646,0.7,Return_Lag20,0.09809841464335245
TPR,1172,294,43,0.017936555117313166,0.012787940149178806,0.6943880227463537,0.8720136518771331,0.02888005333975303,0.019060458097749897,-0.14269562728944307,0.5102040816326531,0.5204081632653061,0.5544217687074829,0.7,Return_Lag10,0.11652625601052806
TRGP,1172,294,43,0.019856341126703612,0.012769689100137349,0.7273611467165033,0.8464163822525598,0.024160289202072006,0.017127611062063848,-0.1980438716577413,0.5306122448979592,0.5476190476190477,0.5306122448979592,0.7,Return_Lag1,0.201923074861042
TRMB,1172,294,43,0.014161640558441428,0.010084010062141434,0.6582458979986097,0.8737201365187713,0.021858583492016484,0.014346737534247148,-0.11611859553471238,0.48299319727891155,0.5068027210884354,0.5204081632653061,0.7,Return_Lag1,0.1343193788432231
TROW,1172,294,43,0.013690596860564399,0.00963105913377814,0.6294502921875843,0.8745733788395904,0.018385515581753897,0.013117655200643346,-0.052678010906191064,0.5,0.4965986394557823,0.4931972789115646,0.7,Return_Lag10,0.11373595539659544
TRV,1172,294,43,0.011733158309140714,0.008053713102229944,0.6039747998841131,0.8447098976109215,0.01609193714400121,0.011138463397986841,-0.11630108051258503,0.5272108843537415,0.5136054421768708,0.5408163265306123,0.7,Return_Lag1,0.19927075839183303
TSCO,1172,294,43,0.012077651351604738,0.008607361023025483,0.6131148074728188,0.8626279863481229,0.017673601794574813,0.012875898173491019,-0.04691559506147991,0.4931972789115646,0.5238095238095238,0.4965986394557823,0.7,Return_Lag1,0.11232093346259366
TSLA,1172,294,43,0.021285169778266364,0.015137172706005883,0.7435252716249983,0.8967576791808873,0.04488072512203771,0.032802668553418436,-0.08526530910561103,0.4897959183673469,0.48299319727891155,0.5272108843537415,0.7,Return_Lag2,0.09963166460401929
TSN,1172,294,43,0.012228267162930474,0.00816964290996081,0.6261916637507946,0.8489761092150171,0.014670656389042731,0.010690044656219555,-0.11147169238757515,0.4897959183673469,0.5,0.47278911564625853,0.7,Return_Lag1,0.22206023381620119
TT,1172,294,43,0.012069301414855018,0.008556063884442773,0.6269439601991666,0.8856655290102389,0.018345420945932247,0.012673054833531924,-0.119976452170794,0.5238095238095238,0.5340136054421769,0.5204081632653061,0.7,Return_Lag1,0.12090148622697644
