ticker,train_samples,test_samples,num_features,train_rmse,train_mae,train_r2,test_rmse,test_mae,test_r2,train_dir_acc,test_dir_acc,xgb_dir_acc,dt_dir_acc,top_feature,top_feat_imp
PANW,1173,294,28,0.011981974034757767,0.008854194348312992,0.8014263637146551,0.023178140703206083,0.018658447679211734,-0.15351635501243632,0.9053708439897699,0.48299319727891155,0.48639455782312924,0.5306122448979592,Volatility_20,0.08223520070975364
PAYC,1173,294,28,0.014054043446410992,0.010389803304849076,0.8068004147574839,0.030776675762555362,0.01741110994335599,-0.5577143605976256,0.907928388746803,0.5102040816326531,0.48639455782312924,0.5238095238095238,Volatility_5,0.13024754574179231
PAYX,1173,294,28,0.009256889638793156,0.006738928622838455,0.7602246768003038,0.016334063498475826,0.011110459523232625,-0.2024900969958623,0.9045183290707587,0.5136054421768708,0.5204081632653061,0.5102040816326531,SMA_5,0.12772848180237123
PCAR,1173,294,28,0.0087865489946623,0.006626278924244662,0.7466943415887062,0.017744804609684955,0.01292304093533356,0.01593321853501506,0.8994032395566922,0.5476190476190477,0.5612244897959183,0.5204081632653061,Volatility_5,0.12027700898805907
PCG,1173,294,28,0.012088762355647417,0.008413711678329792,0.7970013010691065,0.018785815674650555,0.013117558541024829,-0.0283560565051435,0.9104859335038363,0.5374149659863946,0.5306122448979592,0.46598639455782315,SMA_5,0.11809784580709254
PEG,1173,294,28,0.00822914268380054,0.006251066385186083,0.7451146110864321,0.014688275375629306,0.010794989619269587,-0.09851826221145443,0.8806479113384484,0.5204081632653061,0.5136054421768708,0.5340136054421769,Return_Lag2,0.12216454743532115
PEP,1173,294,28,0.007560065309029433,0.005277165139675038,0.7133284306430159,0.014094184582639198,0.010115443521534245,-0.059026449985174256,0.8508098891730606,0.5510204081632653,0.5476190476190477,0.5714285714285714,ATR_5,0.11598839625868204
PFE,1173,294,28,0.008986796273278948,0.006741992462329757,0.7351036855038782,0.01721817873614765,0.012141232603590813,-0.1423668274380896,0.8695652173913043,0.5102040816326531,0.5102040816326531,0.5204081632653061,SMA_5,0.08627999682054763
PFG,1173,294,28,0.011238406738154903,0.008265131483511656,0.7886910141781416,0.017205174366696645,0.011600845275260886,0.032220700985038486,0.9019607843137255,0.5340136054421769,0.5340136054421769,0.5272108843537415,Volatility_20,0.08938524249395752
PG,1173,294,28,0.007353880569958673,0.005290703276999688,0.6986971900528869,0.011922420062844141,0.008862394341207084,-0.11445064058907706,0.8542199488491049,0.5,0.5136054421768708,0.4931972789115646,Return_Lag2,0.14787384556447047
PGR,1173,294,28,0.008894476174769805,0.006491964242048529,0.7415837342534128,0.01653028163855123,0.012182224540729552,-0.2057272681791451,0.8806479113384484,0.4897959183673469,0.5102040816326531,0.4897959183673469,Volatility_5,0.11955717641891961
PH,1173,294,28,0.011008224426576578,0.008166433767242513,0.7801156082085234,0.01996305932305319,0.012451848009869985,-0.09515390099390308,0.9019607843137255,0.5374149659863946,0.5102040816326531,0.5340136054421769,Return_Lag2,0.19737626086329385
PHM,1173,294,28,0.01290483060384966,0.009563100809576387,0.7816794694631737,0.022388874564923375,0.01633919562560678,-0.06294630707219095,0.9156010230179028,0.48639455782312924,0.48299319727891155,0.47619047619047616,Volatility_10,0.13448779110695996
PKG,1173,294,28,0.009315735618625538,0.006986260362909178,0.7591066412809924,0.017065908174532175,0.011220339200181494,-0.09167084649991053,0.8840579710144928,0.5374149659863946,0.5374149659863946,0.4897959183673469,SMA_5,0.14814938206948994
PLD,1173,294,28,0.010107178941979954,0.007517309316431291,0.7482698724444368,0.018976688178138246,0.013289157633493955,-0.10876292833772427,0.9028132992327366,0.5034013605442177,0.5102040816326531,0.5170068027210885,Volatility_10,0.1186319297381004
PLTR,1023,256,28,0.01744117576082964,0.013162448190373177,0.8488803873557098,0.050557586007642624,0.039605237989988995,-0.2765214763115105,0.9374389051808406,0.46875,0.48828125,0.47265625,Vol_MA_20,0.10133997217092239
PM,1173,294,28,0.008033315834696372,0.005827013157820316,0.7381042004668914,0.018517821835041873,0.012172538824063616,-0.19810882551885078,0.8806479113384484,0.5340136054421769,0.5578231292517006,0.564625850340136,Return_Lag1,0.10275311694619609
PNC,1173,294,28,0.010726102830348324,0.008095015939556608,0.7841969244135322,0.017127818793807235,0.011684619300184046,-0.11556744391214524,0.8985507246376812,0.5204081632653061,0.5374149659863946,0.4897959183673469,Return_Lag1,0.11514627266627817
PNR,1173,294,28,0.010315104494958694,0.0079085600739067,0.7671243196411287,0.015812576815287145,0.011229175225453239,0.08436406141133657,0.9113384484228474,0.5340136054421769,0.5170068027210885,0.4965986394557823,Return_Lag2,0.08888731621549537
PNW,1173,294,28,0.008689413470383888,0.006347099798901554,0.7617195761625646,0.011684225024170072,0.009045732546353859,-0.12160217251259597,0.886615515771526,0.5034013605442177,0.5136054421768708,0.5,Volatility_10,0.11678623402994427
PODD,1173,294,28,0.012812133248096162,0.00953547863366167,0.8017172514026525,0.020983090451425095,0.014660465024598175,0.1225691373636214,0.9317988064791134,0.4965986394557823,0.4931972789115646,0.46598639455782315,ATR_20,0.10617244953610885
POOL,1173,294,28,0.010262347695614307,0.007779109692820562,0.8086272388644881,0.020191761957117853,0.015338786831005645,-0.040595236694626724,0.8823529411764706,0.4931972789115646,0.5476190476190477,0.4557823129251701,Volatility_5,0.10628073063555762
PPG,1173,294,28,0.0096930340772378,0.007352320243845639,0.7541997845895738,0.01755003510847881,0.012154685875753213,0.012287514207060535,0.8925831202046036,0.5408163265306123,0.5578231292517006,0.5204081632653061,ATR_5,0.10519260165354312
PPL,1173,294,28,0.008562590948374551,0.006226865036718591,0.7563567073961377,0.012235408168660882,0.009392702438291002,-0.20143067935408676,0.875532821824382,0.5170068027210885,0.5204081632653061,0.46598639455782315,Return_Lag2,0.14414550920339914
PRU,1173,294,28,0.01137403071398884,0.008327251728374636,0.7828820591835842,0.017757007161285435,0.012261714912707174,-0.11244690062655982,0.8951406649616368,0.54421768707483,0.5374149659863946,0.5170068027210885,Volatility_5,0.10536796754077737
PSA,1173,294,28,0.008652604043944316,0.0065805209915537136,0.7407297083539046,0.015671971143370083,0.011688850027711226,-0.20301805822213792,0.8934356351236147,0.4931972789115646,0.5,0.5034013605442177,Vol_MA_20,0.08954364199548799
PSKY,1173,294,28,0.015520236923618435,0.011636946567976132,0.8392287581327417,0.03321019851296954,0.018713749097871615,-0.00490823339386659,0.928388746803069,0.47278911564625853,0.47959183673469385,0.5306122448979592,Volatility_5,0.09902309328510092
PSX,1173,294,28,0.012701447920649435,0.009508117657876562,0.7869650610763386,0.024389409622428644,0.016199832886016632,-0.28394464625536053,0.9121909633418585,0.46598639455782315,0.47959183673469385,0.5102040816326531,SMA_10,0.08453445397042383
PTC,1173,294,28,0.010119881539792003,0.007620958643592965,0.7909298242748422,0.019345993083379143,0.011934042073752088,0.054680011317128074,0.907928388746803,0.5272108843537415,0.5238095238095238,0.5272108843537415,Vol_MA_20,0.10564618308246354
PWR,1173,294,28,0.011448564782565035,0.008580976008319929,0.7615213859939521,0.024470327424982227,0.016468928268393516,-0.037151416756367794,0.8985507246376812,0.5238095238095238,0.5170068027210885,0.5340136054421769,Return_Lag2,0.12430680139634007
PYPL,1173,294,28,0.012561480620288484,0.009369975541224729,0.8093757169214254,0.02472056396381313,0.016878406541612143,-0.11809125915849705,0.9232736572890026,0.5306122448979592,0.5204081632653061,0.5,Volatility_10,0.10757772495271602
QCOM,1173,294,28,0.012094616600087106,0.009320810037534233,0.7909329406253476,0.022644146914461545,0.015480572587155836,0.10774426250605706,0.9130434782608695,0.5612244897959183,0.564625850340136,0.5238095238095238,Volatility_5,0.0833202504414856
RCL,1173,294,28,0.01780740349003051,0.012818545822718286,0.8299475962832294,0.041222978708732316,0.030738130015242348,-1.4270870463426344,0.9207161125319693,0.47278911564625853,0.5034013605442177,0.5102040816326531,Volatility_5,0.09505063260144715
REG,1173,294,28,0.011077882460532665,0.007945772148121852,0.7970127452405349,0.011892588764247798,0.009112772723194476,0.013509343989860034,0.8976982097186701,0.4897959183673469,0.4931972789115646,0.46938775510204084,SMA_5,0.14974487085171206
REGN,1173,294,28,0.009704245620587346,0.007234182661948773,0.7511914038910082,0.02694544812833521,0.0180644450820281,-0.19027491928338014,0.8942881500426257,0.43537414965986393,0.4387755102040816,0.46938775510204084,Vol_MA_20,0.09390851471573895
RF,1173,294,28,0.011913016853112773,0.009109648660036725,0.8147659892138213,0.01950012979742521,0.01316542157174877,-0.07396539026301774,0.9130434782608695,0.5374149659863946,0.5510204081632653,0.5068027210884354,Volatility_20,0.08715647528787222
RJF,1173,294,28,0.010931431411484,0.008221361064063829,0.7721649992874264,0.01838812376110953,0.01254990157898441,-0.08665298527649945,0.9028132992327366,0.5102040816326531,0.5136054421768708,0.4387755102040816,Return_Lag1,0.11980806665986866
RL,1173,294,28,0.012086411353662918,0.009176141158294062,0.8040994306666629,0.02842953986644875,0.021077571895968466,-0.42355735494382785,0.9224211423699915,0.46258503401360546,0.5408163265306123,0.47278911564625853,Volatility_5,0.09326864036144558
RMD,1173,294,28,0.010685034185973465,0.007706609365045919,0.786350085692996,0.01706831200820794,0.01184577361018193,0.0037704115656692627,0.9062233589087809,0.5170068027210885,0.5102040816326531,0.5034013605442177,Vol_MA_20,0.11879442364029627
ROK,1173,294,28,0.010410840872222387,0.007717161796832283,0.7807098362914711,0.024725967020578075,0.014978568584776556,-0.4340298356795027,0.8925831202046036,0.5340136054421769,0.5816326530612245,0.46258503401360546,Return_Lag2,0.10002938661227524
ROL,1173,294,28,0.008970252759970352,0.006579060725366753,0.7528783989663553,0.013613911192003498,0.009725260124188093,0.0288130012319322,0.896845694799659,0.5204081632653061,0.5272108843537415,0.5102040816326531,Return_Lag2,0.09121222113355844
ROP,1173,294,28,0.008235624051177587,0.006167418035008993,0.749443538009154,0.013442902760181433,0.00966664872878664,-0.07377292650531064,0.8721227621483376,0.5340136054421769,0.5340136054421769,0.5068027210884354,Return_Lag1,0.15831991137565177
ROST,1173,294,28,0.010732839185132232,0.007830125780278632,0.8054362784716571,0.016413060737826137,0.011465045054309212,-0.08262735045767666,0.9062233589087809,0.5306122448979592,0.5544217687074829,0.5,Return_Lag2,0.12649895689341942
RSG,1173,294,28,0.00753085543066121,0.00558734464950688,0.7205707062090827,0.01153747358135645,0.008412381540592245,-0.031983124688569786,0.8525149190110827,0.5034013605442177,0.5306122448979592,0.5170068027210885,Return_Lag1,0.15227498817898677
RTX,1173,294,28,0.00965078087766385,0.006936915254985125,0.7923887796187267,0.018875679761820783,0.012136268087122521,-0.33181416316656054,0.886615515771526,0.5136054421768708,0.5306122448979592,0.5408163265306123,Volatility_10,0.12008549427134411
RVTY,1173,294,28,0.010079501441932814,0.007671791939304547,0.7709926815388635,0.023263172718105,0.017017412824794034,-0.03998789495352861,0.907075873827792,0.54421768707483,0.5204081632653061,0.47959183673469385,Vol_Ratio,0.07550841557155738
SBAC,1173,294,28,0.009798932866527344,0.007466601568578308,0.7635943118717732,0.016040029129185316,0.011778073391795032,-0.061454492267860594,0.9002557544757033,0.5068027210884354,0.5170068027210885,0.5068027210884354,Volatility_10,0.09309561667497065
SBUX,1173,294,28,0.010005356362754533,0.007079419697171038,0.7900119252547255,0.02066287486494549,0.014148026908528332,-0.07292384304412591,0.8942881500426257,0.5136054421768708,0.4931972789115646,0.5,Volatility_5,0.11005283908063586
SCHW,1173,294,28,0.011467395816499935,0.008607966454760693,0.7877186673548195,0.017744332967571292,0.0118841780318764,-0.18608693004380616,0.9087809036658141,0.4965986394557823,0.48639455782312924,0.5238095238095238,Volatility_5,0.10156196007544824
SHW,1173,294,28,0.009206362081280159,0.00678079256491872,0.7714325114010335,0.01545409310693821,0.011345101119900546,-0.03782473407589815,0.8780903665814151,0.5068027210884354,0.48299319727891155,0.5,Vol_MA_20,0.09786365548411816
SJM,1173,294,28,0.008107413455442287,0.006188138812519006,0.7245258727180253,0.01813122514350379,0.012373304069321361,-0.005281465901803228,0.907928388746803,0.5204081632653061,0.5034013605442177,0.47959183673469385,SMA_20,0.09471905698970157
SLB,1173,294,28,0.013694585599750104,0.010277154871493987,0.8119707065984975,0.023845698727484023,0.016026379873152585,-0.15216534165568718,0.928388746803069,0.46598639455782315,0.46598639455782315,0.4897959183673469,SMA_20,0.104716899818756
SNA,1173,294,28,0.009360256275392028,0.0069924219418053615,0.7729230446256019,0.018317353129359996,0.012258776900738925,-0.28305759242306117,0.9062233589087809,0.4931972789115646,0.5136054421768708,0.5034013605442177,SMA_5,0.0770104240313713
SNPS,1173,294,28,0.01058760385606437,0.008151251559749243,0.7844805188040901,0.03541573715183639,0.020396221739877176,-0.06679517746933139,0.9011082693947144,0.5408163265306123,0.5238095238095238,0.5272108843537415,Return_Lag3,0.08344864803083551
SO,1173,294,28,0.00835693577673652,0.0061534662534661775,0.7609197651679971,0.011592926669575298,0.008899270075955933,-0.09611837167298587,0.8704177323103154,0.5102040816326531,0.5136054421768708,0.47619047619047616,Volatility_5,0.11054072398771411
SOLV,322,81,28,0.010040110053751886,0.00745596623056564,0.7875866586952911,0.014423940800251576,0.011587657595962933,-0.1346352054865041,0.906832298136646,0.5432098765432098,0.5802469135802469,0.4444444444444444,ATR_5,0.11024017136238218
SPG,1173,294,28,0.012887991101458508,0.009260029918313092,0.8295451217920274,0.016665516373890504,0.01106386512994784,-0.1387989832688019,0.9045183290707587,0.5578231292517006,0.5476190476190477,0.5374149659863946,ATR_10,0.17015359138888744
SPGI,1173,294,28,0.009125538049699455,0.00678637672551043,0.7673622524068615,0.015148114144143446,0.010122783715377863,-0.12430230153713895,0.8806479113384484,0.5068027210884354,0.4965986394557823,0.5204081632653061,Return_Lag1,0.1466073461946176
SRE,1173,294,28,0.00885184840587618,0.006605034154821684,0.7539681151120791,0.02218993787442282,0.013750043330674403,-0.4254726983931745,0.8789428815004262,0.4965986394557823,0.47619047619047616,0.5034013605442177,Volatility_10,0.15060655514308424
STE,1173,294,28,0.00906608935818181,0.006869418637367139,0.7614613243277923,0.014165287114406566,0.010005885831802017,-0.042455798371078046,0.8780903665814151,0.4965986394557823,0.5102040816326531,0.5306122448979592,Volatility_10,0.1498627472012754
STLD,1173,294,28,0.012968188496970222,0.009833691791535357,0.7872024582414825,0.025629842753817012,0.018234491934430844,-0.12341706338257463,0.907075873827792,0.45918367346938777,0.43197278911564624,0.4931972789115646,Return_Lag1,0.10984510220162459
STT,1173,294,28,0.011400539415105982,0.008557058172014506,0.7892444921410213,0.017537780816728677,0.011993395645907328,-0.06004858223743903,0.9096334185848253,0.5170068027210885,0.48639455782312924,0.5544217687074829,Return_Lag1,0.10095665621731117
STX,1173,294,28,0.01155044426992252,0.008789929579666412,0.778957078774221,0.029518986169148078,0.019204212453085415,-0.016318638105724537,0.9002557544757033,0.5374149659863946,0.5170068027210885,0.5544217687074829,Volatility_5,0.10348776495856896
STZ,1173,294,28,0.008830722214135294,0.006360990135810579,0.7538158952365914,0.02067117707249911,0.014459100629876643,-0.1969008813135471,0.887468030690537,0.47619047619047616,0.4897959183673469,0.47619047619047616,Volatility_10,0.1042525616178365
SWK,1173,294,28,0.012297995824400623,0.009102579769448203,0.7831520340532211,0.02749746946854893,0.01857723146018096,-0.06198935898415181,0.928388746803069,0.5306122448979592,0.5306122448979592,0.5510204081632653,Volatility_10,0.1138167194328275
SWKS,1173,294,28,0.012014780541420302,0.009066376025934741,0.7942438730966914,0.030264294025305376,0.019332752482110936,-0.0022796141918475232,0.9181585677749361,0.5340136054421769,0.5068027210884354,0.5136054421768708,Volatility_10,0.07751195648827425
SYF,1173,294,28,0.013173611193601558,0.010019031332230744,0.8023428128517724,0.027423603902157433,0.017424961225802685,-0.12350924921469097,0.9190110826939472,0.5,0.4965986394557823,0.4897959183673469,Return_Lag2,0.1393511096168939
SYK,1173,294,28,0.009540086876826339,0.006890322663472288,0.7683539995029698,0.013403437429489577,0.0097404932946008,-0.003404616664231419,0.8985507246376812,0.5476190476190477,0.5544217687074829,0.5102040816326531,Return_Lag3,0.0714358759153589
SYY,1173,294,28,0.010984627382596144,0.007738667510489021,0.7955865751059261,0.012832949528242179,0.009887946208011965,0.018851884241497308,0.8849104859335039,0.5340136054421769,0.5170068027210885,0.5068027210884354,Volatility_10,0.1404263754032512
T,1173,294,28,0.008493909858440252,0.006172176180786264,0.7492907577767002,0.01565926005513359,0.011694716611706825,-0.1950116605086023,0.886615515771526,0.4387755102040816,0.46258503401360546,0.4557823129251701,Volatility_20,0.08083710483416126
TAP,1173,294,28,0.009421863233751757,0.007006749533705449,0.7796013527150009,0.016698729435459848,0.011782131199071667,-0.11734248074717568,0.907075873827792,0.5170068027210885,0.5272108843537415,0.47619047619047616,Return_Lag3,0.13180319204607283
TDG,1173,294,28,0.011355682571240042,0.008314883470368031,0.8077374275613088,0.019632417758849753,0.013286000276484711,-0.2485653830317549,0.8934356351236147,0.5680272108843537,0.5612244897959183,0.5714285714285714,Return_Lag2,0.15208712348418177
TDY,1173,294,28,0.009730260822504428,0.007120526547144698,0.7703663870407933,0.016437279728223814,0.011364305094907474,-0.28879921745573167,0.8951406649616368,0.48639455782312924,0.47278911564625853,0.5170068027210885,Return_Lag2,0.13258203512557976
TECH,1173,294,28,0.010483390833484641,0.00808807598065961,0.7921326908039381,0.028562335614701548,0.020302613109147508,-0.1480033647007244,0.8994032395566922,0.5170068027210885,0.5034013605442177,0.5408163265306123,Volatility_5,0.07003894421348396
TEL,1173,294,28,0.009784662221142028,0.0074137465017206396,0.7603156810924474,0.01811659383885321,0.012618940787876683,-0.06530571804032359,0.8780903665814151,0.445578231292517,0.4489795918367347,0.5,Vol_Ratio,0.09584994385571512
TER,1173,294,28,0.013234806015211993,0.010125473205162256,0.7898825849114396,0.03822780047298575,0.024244011890684848,-0.16644678810523716,0.9292412617220801,0.5544217687074829,0.54421768707483,0.4965986394557823,Return_Lag2,0.08364012314628995
TFC,1173,294,28,0.012259625520322818,0.009332227649944683,0.7916111829655494,0.019879315365743198,0.012820690338643996,-0.12427527820712991,0.9113384484228474,0.5272108843537415,0.5408163265306123,0.47959183673469385,Return_Lag2,0.10786114975209232
TGT,1173,294,28,0.010230668162528874,0.007446383479554306,0.7870062743268443,0.0247943327407647,0.016613924138745212,-0.0960693602580347,0.8959931798806479,0.5102040816326531,0.5306122448979592,0.4897959183673469,Volatility_10,0.10101618886201676
TJX,1173,294,28,0.01002144398060511,0.007275208089965474,0.7566747658509848,0.010988050150703333,0.00831217990969953,0.0018963252580641576,0.8985507246376812,0.5612244897959183,0.5544217687074829,0.5068027210884354,Volatility_20,0.0918875535569718
TKO,1173,294,28,0.01082027862789823,0.007779163870534942,0.8016311280864651,0.02127508452880187,0.014625894968305398,-0.0906859384017904,0.9130434782608695,0.5850340136054422,0.5612244897959183,0.5204081632653061,SMA_20,0.11069506048048323
TMO,1173,294,28,0.00890296800515556,0.006810700174340937,0.7536745968320929,0.020403336755195286,0.013829503065107948,-0.09998100842760738,0.8985507246376812,0.5374149659863946,0.5578231292517006,0.5306122448979592,Return_Lag3,0.09267756231085726
TMUS,1173,294,28,0.008268657492882097,0.006143489682575181,0.7753848708887938,0.018200120906794882,0.012300469091373507,-0.15284205558817576,0.8925831202046036,0.5340136054421769,0.5408163265306123,0.4965986394557823,Volatility_5,0.08686290685376685
TPL,1173,294,28,0.013733935611727784,0.010193288749461354,0.8248714652993157,0.034533022748496234,0.023835686231190676,-0.20022289669933424,0.8994032395566922,0.46938775510204084,0.4965986394557823,0.47959183673469385,Return_Lag1,0.09425627879739551
TPR,1173,294,28,0.013914762156456501,0.010309985776307951,0.8159320578270258,0.02781942600519069,0.018486814061815463,-0.059017033095399185,0.9207161125319693,0.5034013605442177,0.4897959183673469,0.45918367346938777,Volatility_10,0.1511301292514979
TRGP,1173,294,28,0.015335294359104423,0.010699779448237134,0.8372418557625405,0.023370217866094164,0.01710927058846047,-0.11700475069738081,0.8976982097186701,0.5850340136054422,0.5612244897959183,0.5408163265306123,Volatility_5,0.15398599973011295
TROW,1173,294,28,0.010666856634130799,0.007927667501947318,0.7749021838730666,0.019200828654458837,0.013131055632003901,-0.14916984344466067,0.9104859335038363,0.5238095238095238,0.5272108843537415,0.48299319727891155,Return_Lag1,0.0818468450306751
TRV,1173,294,28,0.009030310840191399,0.006646269800541424,0.7652440450045174,0.01625456929022247,0.010974288839247413,-0.13825874952956663,0.8917306052855924,0.5272108843537415,0.5306122448979592,0.5,Return_Lag2,0.09458773665730072
TSCO,1173,294,28,0.009420828782929725,0.006940902824185386,0.764703468872394,0.01695443298254343,0.012250580145417042,0.030856461038982763,0.8772378516624041,0.5952380952380952,0.6054421768707483,0.5272108843537415,Volatility_5,0.09302015999808302
TSLA,1173,294,28,0.017028579908364188,0.012946855782003885,0.8358068003224333,0.044606758866897724,0.03275103084115422,-0.07213076847519972,0.9224211423699915,0.4931972789115646,0.4965986394557823,0.48299319727891155,Volatility_5,0.11583094020286726
TSN,1173,294,28,0.009739237087308962,0.006922441133127192,0.762679925200316,0.013803363239488888,0.010087832574708262,0.015920305541498037,0.8823529411764706,0.5034013605442177,0.5204081632653061,0.45918367346938777,Volatility_10,0.12397601508609309
TT,1173,294,28,0.009724736943134022,0.00731657955975952,0.7577583065078891,0.017270883092216374,0.012135861589701724,0.004026922963862645,0.8942881500426257,0.5272108843537415,0.5306122448979592,0.5238095238095238,Volatility_5,0.0992302623329668
TTD,1173,294,28,0.017075468016414692,0.01260095892284449,0.8512193659100845,0.05693460982986696,0.030438831475815154,-0.6703608311975868,0.9326513213981245,0.5306122448979592,0.5034013605442177,0.4931972789115646,Volatility_5,0.08625035172949369
TTWO,1173,294,28,0.01018664352009881,0.007622557781063853,0.7882089691525855,0.020866870845118575,0.013163903216543796,-0.30966674674841066,0.9036658141517476,0.5068027210884354,0.4931972789115646,0.42517006802721086,DoM,0.11624743756988026
TXN,1173,294,28,0.00972203139020674,0.007547310294839239,0.7598358549810941,0.02482892799502875,0.016488153655015336,-0.033201263600615594,0.9147485080988917,0.5136054421768708,0.5272108843537415,0.48299319727891155,Return_Lag1,0.14089435238587655
TXT,1173,294,28,0.011533223855641492,0.008333866637965912,0.78948920467044,0.018599106684524944,0.012652887828514627,-0.10607684732918887,0.9062233589087809,0.5238095238095238,0.5136054421768708,0.5034013605442177,Return_Lag5,0.10263743076798973
TYL,1173,294,28,0.00935914431369053,0.007061442508451068,0.7900326400961137,0.016316209605709512,0.012040761906493957,0.024026432234778405,0.896845694799659,0.5170068027210885,0.5306122448979592,0.46938775510204084,Volatility_5,0.0815701716234711
UAL,1173,294,28,0.015654553611966795,0.011344210808160967,0.8427967499335802,0.05187882931915697,0.03491680547715905,-1.2053838189853092,0.8934356351236147,0.4557823129251701,0.46598639455782315,0.46938775510204084,SMA_5,0.11786963400269376
UBER,1173,294,28,0.0150866901748705,0.011086239902119956,0.8123478465671587,0.02508409792409492,0.017895924156225904,-0.029590182739070547,0.907075873827792,0.54421768707483,0.5510204081632653,0.47959183673469385,Volatility_5,0.11293014911466404
UDR,1173,294,28,0.009396750930087093,0.00703394036457238,0.7764814505802877,0.014773662435510418,0.01081376885759485,-0.11427149647873658,0.8917306052855924,0.4897959183673469,0.4931972789115646,0.48639455782312924,ATR_5,0.11297048461483711
UHS,1173,294,28,0.011549955117155576,0.00823031287453557,0.7965458698794353,0.023043193705201685,0.015938631142440218,-0.2078618479670169,0.886615515771526,0.48299319727891155,0.47959183673469385,0.5102040816326531,Return_Lag2,0.14791133158327385
ULTA,1173,294,28,0.012005901060181496,0.008675511149410049,0.7927753298906086,0.02359071565775757,0.01584031122568495,-0.04092601130308737,0.9011082693947144,0.5102040816326531,0.5204081632653061,0.47959183673469385,Volatility_10,0.13478884185645384
UNH,1173,294,28,0.009149030032428064,0.006635949050541216,0.7615638029619489,0.032748972170727066,0.020133617123617106,-0.29304660067335386,0.8959931798806479,0.5306122448979592,0.5170068027210885,0.5340136054421769,Return_Lag2,0.11952932254751251
UNP,1173,294,28,0.008614822441955817,0.006507518446082623,0.7601150904680709,0.014344906683220129,0.01007676765944051,0.012838980920841125,0.8797953964194374,0.5476190476190477,0.5238095238095238,0.4897959183673469,Return_Lag2,0.10516225482758637
UPS,1173,294,28,0.009261416185801764,0.006723484810129701,0.7710881118302395,0.020897418987120466,0.013749233122799723,-0.14185506530222192,0.8985507246376812,0.5170068027210885,0.5238095238095238,0.5068027210884354,Volatility_5,0.07738701832242997
URI,1173,294,28,0.01331349453304984,0.010109163175461316,0.7913882538872132,0.022729846795124287,0.01654895437118307,0.016953759222492315,0.9369138959931799,0.5,0.48639455782312924,0.5340136054421769,Return_Lag2,0.10684221529138059
USB,1173,294,28,0.010921725909871316,0.008269892761161156,0.7985918682799057,0.018435564340063097,0.0128215473829673,-0.09982368238029293,0.9028132992327366,0.5204081632653061,0.5238095238095238,0.47619047619047616,Return_Lag1,0.07672681768637549
V,1173,294,28,0.008936105624884592,0.006549221614228669,0.7502682455873889,0.014431447789821463,0.010154080803580585,-0.08555067406202954,0.8883205456095482,0.4897959183673469,0.46258503401360546,0.5238095238095238,Return_Lag1,0.13683659278030447
VICI,1173,294,28,0.010651773350134204,0.007501293730930182,0.7738297732143132,0.011561629482373142,0.008816902992372746,-0.0060411406009233115,0.886615515771526,0.5204081632653061,0.5272108843537415,0.48299319727891155,Return_Lag2,0.14033320016441103
VLO,1173,294,28,0.01405422461676471,0.01043419824342988,0.7974524325187728,0.023945223557504468,0.016123518127958474,-0.08944954210370759,0.9156010230179028,0.5714285714285714,0.5680272108843537,0.4965986394557823,Volatility_5,0.14967095592767637
VLTO,417,105,28,0.008139531378704677,0.006079304306830742,0.7059600299529682,0.010511740827338738,0.008385710173466912,-0.045431115056937754,0.8896882494004796,0.5428571428571428,0.5238095238095238,0.49523809523809526,Volatility_20,0.08574282321059934
VMC,1173,294,28,0.010421833947251114,0.007643198320265157,0.7645207909485079,0.015491054958020898,0.011183274781537002,-0.022763422462864114,0.907075873827792,0.5408163265306123,0.5340136054421769,0.5238095238095238,Volatility_10,0.10887717522400073
VRSK,1173,294,28,0.008315910419010307,0.006157675340119888,0.7627768183191311,0.015006662186887648,0.01000691017585268,-0.012417657849112196,0.8934356351236147,0.5136054421768708,0.5,0.48639455782312924,Volatility_5,0.11089105481943404
VRSN,1173,294,28,0.008731112248483788,0.00645567347946567,0.7614376380983691,0.016513315985669366,0.01162413462839763,-0.1332195290779954,0.8951406649616368,0.46938775510204084,0.4931972789115646,0.5340136054421769,Return_Lag1,0.1159760769288764
VRTX,1173,294,28,0.00958612035592861,0.006958631190403464,0.7680790746354045,0.02010268591843607,0.013114570093359028,0.125859784970363,0.8917306052855924,0.5952380952380952,0.5680272108843537,0.5850340136054422,Return_Lag1,0.10174451269806906
VST,1173,294,28,0.011929657206918786,0.008853894216055803,0.796188695608182,0.04645736748649867,0.033582436988066684,-0.17668439251591206,0.9258312020460358,0.5,0.5068027210884354,0.5170068027210885,Volatility_5,0.09085517003140023
VTR,1173,294,28,0.012485159954562964,0.008744065378741272,0.8115695333363732,0.01821030064383474,0.01215343527483931,-0.6830850275984832,0.9045183290707587,0.46938775510204084,0.47278911564625853,0.5374149659863946,Volatility_10,0.11635080959717282
VTRS,1173,294,28,0.01102475155654342,0.008143783277055304,0.7665279833668841,0.0203221313541112,0.01426680749054903,0.14106804833100584,0.907928388746803,0.5748299319727891,0.5884353741496599,0.5170068027210885,Volatility_10,0.07951396467928701
VZ,1173,294,28,0.007154684172282895,0.005231310443855634,0.7183670874576996,0.014018467817189335,0.01011902959637722,-0.0381933006760391,0.8627450980392157,0.5374149659863946,0.5544217687074829,0.48639455782312924,Volatility_10,0.0896222717559375
