feature,coef_down,coef_same,coef_up,max_abs_coef,sector_slug,feature_type,all_zero,n_nonzero_classes,var
ticker__ticker_UDR,0.0,0.0,0.0,0.0,real_estate,ticker_fe,True,0,ticker__ticker_UDR
ticker__ticker_SPG,0.0,0.0,0.0,0.0,real_estate,ticker_fe,True,0,ticker__ticker_SPG
ticker__ticker_VICI,0.0,0.0,0.0,0.0,real_estate,ticker_fe,True,0,ticker__ticker_VICI
ticker__ticker_WELL,0.0,0.0,0.0,0.0,real_estate,ticker_fe,True,0,ticker__ticker_WELL
ticker__ticker_SMCI,0.7102644206341842,-1.2062448267790136,0.4534464296336726,1.2062448267790136,technology,ticker_fe,False,3,ticker__ticker_SMCI
ticker__ticker_PLTR,0.4865250968111226,-1.1511433115426617,0.6225051555542158,1.1511433115426617,technology,ticker_fe,False,3,ticker__ticker_PLTR
ticker__ticker_ON,0.4660770556439044,-0.7851913581057905,0.2765989993873316,0.7851913581057905,technology,ticker_fe,False,3,ticker__ticker_ON
ticker__ticker_BR,-0.5660886641584665,0.7588268641402204,-0.1500638806370355,0.7588268641402204,technology,ticker_fe,False,3,ticker__ticker_BR
ticker__ticker_ANET,0.2888492633820936,-0.6987301311435831,0.3670934302160933,0.6987301311435831,technology,ticker_fe,False,3,ticker__ticker_ANET
ticker__ticker_VRSN,-0.4017855057371552,0.6652495873350045,-0.2206651420188144,0.6652495873350045,technology,ticker_fe,False,3,ticker__ticker_VRSN
ticker__ticker_MU,0.2996853452983179,-0.6180697425959891,0.2756761430896204,0.6180697425959891,technology,ticker_fe,False,3,ticker__ticker_MU
ticker__ticker_MPWR,0.4080486274891924,-0.5915540873462491,0.1463466238566614,0.5915540873462491,technology,ticker_fe,False,3,ticker__ticker_MPWR
ticker__ticker_JKHY,-0.2446061426839679,0.5904647632851471,-0.3030083484584634,0.5904647632851471,technology,ticker_fe,False,3,ticker__ticker_JKHY
ticker__ticker_CSCO,-0.4110710574075576,0.5705466401344595,-0.1166577966814671,0.5705466401344595,technology,ticker_fe,False,3,ticker__ticker_CSCO
ticker__ticker_TER,0.2981552291923277,-0.5678293345541948,0.2268402837894975,0.5678293345541948,technology,ticker_fe,False,3,ticker__ticker_TER
ticker__ticker_ADP,-0.2931712185042672,0.5607237207724335,-0.2247065835539236,0.5607237207724335,technology,ticker_fe,False,3,ticker__ticker_ADP
ticker__ticker_MSI,-0.4183280086681957,0.538054941238638,-0.0768951154614156,0.538054941238638,technology,ticker_fe,False,3,ticker__ticker_MSI
ticker__ticker_MSFT,-0.1789973584929999,0.5164832086293637,-0.294653680704995,0.5164832086293637,technology,ticker_fe,False,3,ticker__ticker_MSFT
ticker__ticker_AMD,0.3400931002734935,-0.5017869028164272,0.118888192160586,0.5017869028164272,technology,ticker_fe,False,3,ticker__ticker_AMD
ticker__ticker_HPQ,0.2571960757942423,0.183725800447366,-0.4830300421921193,0.4830300421921193,technology,ticker_fe,False,3,ticker__ticker_HPQ
ticker__ticker_DELL,0.4757582975755195,-0.0836570711470581,-0.3517434012557623,0.4757582975755195,technology,ticker_fe,False,3,ticker__ticker_DELL
ticker__ticker_TDY,-0.2278569238608088,0.453286601974245,-0.1825796411538972,0.453286601974245,technology,ticker_fe,False,3,ticker__ticker_TDY
ticker__ticker_FSLR,0.2740004664326703,-0.4452561376266885,0.128472579502496,0.4452561376266885,technology,ticker_fe,False,3,ticker__ticker_FSLR
ticker__ticker_GDDY,-0.4375241967498943,0.1491780794495923,0.2543415545881664,0.4375241967498943,technology,ticker_fe,False,3,ticker__ticker_GDDY
ticker__ticker_ROP,-0.1185150050646885,0.4306088895825176,-0.2695203119384287,0.4306088895825176,technology,ticker_fe,False,3,ticker__ticker_ROP
ticker__ticker_LDOS,-0.2676888936642211,0.429323017001444,-0.1187857932850244,0.429323017001444,technology,ticker_fe,False,3,ticker__ticker_LDOS
ticker__ticker_NVDA,0.2862768817425329,-0.401616268993928,0.0724885359857009,0.401616268993928,technology,ticker_fe,False,3,ticker__ticker_NVDA
ticker__ticker_AAPL,-0.1409092118303417,0.3972502373593174,-0.2134884830163746,0.3972502373593174,technology,ticker_fe,False,3,ticker__ticker_AAPL
ticker__ticker_GEN,-0.1999075890068281,0.3922762367110315,-0.15622426369561,0.3922762367110315,technology,ticker_fe,False,3,ticker__ticker_GEN
ticker__ticker_SNPS,0.1400062050670138,-0.3706800825613679,0.1883452149737773,0.3706800825613679,technology,ticker_fe,False,3,ticker__ticker_SNPS
ticker__ticker_DDOG,0.2234521639331441,-0.3686304473707417,0.1023283247773284,0.3686304473707417,technology,ticker_fe,False,3,ticker__ticker_DDOG
ticker__ticker_EPAM,0.2458681256020566,-0.3594814430103278,0.0759669321574933,0.3594814430103278,technology,ticker_fe,False,3,ticker__ticker_EPAM
ticker__ticker_JBL,-0.3525745329068239,0.2107377060606945,0.0990739909903354,0.3525745329068239,technology,ticker_fe,False,3,ticker__ticker_JBL
ticker__ticker_FIS,-0.0492639029947085,0.3518057708699145,-0.2645815915342885,0.3518057708699145,technology,ticker_fe,False,3,ticker__ticker_FIS
ticker__ticker_CRWD,0.0,-0.3389954042770136,0.3431473961711755,0.3431473961711755,technology,ticker_fe,False,2,ticker__ticker_CRWD
ticker__ticker_PTC,-0.1364488420736237,0.3260287993654359,-0.1478483369383199,0.3260287993654359,technology,ticker_fe,False,3,ticker__ticker_PTC
ticker__ticker_ACN,-0.1027287005250038,0.3055966159970414,-0.1602305608866971,0.3055966159970414,technology,ticker_fe,False,3,ticker__ticker_ACN
ticker__ticker_NXPI,0.2317275238598751,-0.2986818025881749,0.0242612382077426,0.2986818025881749,technology,ticker_fe,False,3,ticker__ticker_NXPI
num__VIX_Lag2,0.2922054707510952,-0.0614543877923191,-0.1879420979327816,0.2922054707510952,technology,numeric,False,3,VIX_Lag2
ticker__ticker_WDC,0.0,-0.2867765393764512,0.2913428078663192,0.2913428078663192,technology,ticker_fe,False,2,ticker__ticker_WDC
ticker__ticker_ADBE,-0.0952450484313252,0.2889683679987358,-0.1508713173129743,0.2889683679987358,technology,ticker_fe,False,3,ticker__ticker_ADBE
ticker__ticker_ORCL,-0.2461381167129804,-0.0026767013251324,0.2868635795763297,0.2868635795763297,technology,ticker_fe,False,3,ticker__ticker_ORCL
num__VIX_Lag3,-0.1343496032913579,-0.1076248932614591,0.2847893852901751,0.2847893852901751,technology,numeric,False,3,VIX_Lag3
ticker__ticker_CTSH,-0.1310751549306294,0.2847139710164389,-0.1107874793693411,0.2847139710164389,technology,ticker_fe,False,3,ticker__ticker_CTSH
ticker__ticker_AVGO,0.0925475674046686,-0.2817016146386114,0.1463627576823225,0.2817016146386114,technology,ticker_fe,False,3,ticker__ticker_AVGO
ticker__ticker_IT,-0.0064789316583593,0.2762929704806818,-0.2516433472374734,0.2762929704806818,technology,ticker_fe,False,3,ticker__ticker_IT
num__VIX_Lag1,-0.0950563746613874,-0.136699642964902,0.2745216565699773,0.2745216565699773,technology,numeric,False,3,VIX_Lag1
ticker__ticker_GLW,-0.2291537197516127,0.2680871532394321,0.0,0.2680871532394321,technology,ticker_fe,False,2,ticker__ticker_GLW
ticker__ticker_SWKS,0.1122699860568966,-0.26491637899719,0.1189148181515497,0.26491637899719,technology,ticker_fe,False,3,ticker__ticker_SWKS
ticker__ticker_IBM,-0.1734746168924418,0.2513069368741526,-0.0352427744949625,0.2513069368741526,technology,ticker_fe,False,3,ticker__ticker_IBM
ticker__ticker_AKAM,-0.1669121738023036,0.249770824341737,-0.0400059749185065,0.249770824341737,technology,ticker_fe,False,3,ticker__ticker_AKAM
ticker__ticker_KLAC,0.0236649657785686,-0.2490040050205356,0.184038859602348,0.2490040050205356,technology,ticker_fe,False,3,ticker__ticker_KLAC
num__VIX_Lag5,-0.0562780542750078,0.2489291336948706,-0.1498145019823525,0.2489291336948706,technology,numeric,False,3,VIX_Lag5
ticker__ticker_FTV,-0.011095216891156,0.2327583716916384,-0.1856875511670987,0.2327583716916384,technology,ticker_fe,False,3,ticker__ticker_FTV
ticker__ticker_ADSK,-0.2143172907547997,0.2315240234491958,-0.0012519652963405,0.2315240234491958,technology,ticker_fe,False,3,ticker__ticker_ADSK
ticker__ticker_TEL,-0.1422828991911601,0.2259655664211928,-0.042350486969872,0.2259655664211928,technology,ticker_fe,False,3,ticker__ticker_TEL
ticker__ticker_TYL,0.0078588963107681,0.1672189993215326,-0.2178466743433319,0.2178466743433319,technology,ticker_fe,False,3,ticker__ticker_TYL
ticker__ticker_AMAT,0.1431595374602344,-0.2109845777068461,0.0271518363119979,0.2109845777068461,technology,ticker_fe,False,3,ticker__ticker_AMAT
ticker__ticker_PAYX,-0.0449782464075329,0.2050156022446063,-0.117213261944998,0.2050156022446063,technology,ticker_fe,False,3,ticker__ticker_PAYX
ticker__ticker_STX,-0.0036430765721542,0.2040175784675128,-0.1585166329483671,0.2040175784675128,technology,ticker_fe,False,3,ticker__ticker_STX
ticker__ticker_INTC,0.0716250244789086,-0.2018249815199625,0.0873951844771598,0.2018249815199625,technology,ticker_fe,False,3,ticker__ticker_INTC
ticker__ticker_CRM,0.1897264421302396,0.0,-0.19516852238416,0.19516852238416,technology,ticker_fe,False,2,ticker__ticker_CRM
ticker__ticker_NTAP,-0.0154483104097287,-0.1576942583194621,0.1941152419070828,0.1941152419070828,technology,ticker_fe,False,3,ticker__ticker_NTAP
ticker__ticker_XYZ,-0.0169026819019642,-0.1343093054680257,0.1931768278101927,0.1931768278101927,technology,ticker_fe,False,3,ticker__ticker_XYZ
ticker__ticker_LRCX,0.0,-0.1929134051328091,0.1795477324080173,0.1929134051328091,technology,ticker_fe,False,2,ticker__ticker_LRCX
ticker__ticker_CDNS,-0.0107722557834841,-0.1386810615231256,0.1917164595902259,0.1917164595902259,technology,ticker_fe,False,3,ticker__ticker_CDNS
ticker__ticker_FI,-0.0239177384429779,0.1878519715592778,-0.1332610204146474,0.1878519715592778,technology,ticker_fe,False,3,ticker__ticker_FI
ticker__ticker_APH,-0.1825596065411171,0.0729386257837631,0.0667843250210442,0.1825596065411171,technology,ticker_fe,False,3,ticker__ticker_APH
ticker__ticker_INTU,-0.0937362243537105,0.1813790111157477,-0.0455411195919125,0.1813790111157477,technology,ticker_fe,False,3,ticker__ticker_INTU
ticker__ticker_ZBRA,0.1268325561279844,-0.1799025073942622,0.0103650954956551,0.1799025073942622,technology,ticker_fe,False,3,ticker__ticker_ZBRA
ticker__ticker_MCHP,0.1387340141287479,-0.1776601576128207,0.0088378542549617,0.1776601576128207,technology,ticker_fe,False,3,ticker__ticker_MCHP
ticker__ticker_FTNT,0.0447166013910621,-0.1755387796849687,0.0880930812873428,0.1755387796849687,technology,ticker_fe,False,3,ticker__ticker_FTNT
ticker__ticker_FICO,0.1195483094222719,0.0178803825988111,-0.1720006608947933,0.1720006608947933,technology,ticker_fe,False,3,ticker__ticker_FICO
num__debt_to_equity,0.1649647184262723,-0.0923807677563676,-0.0378626272962801,0.1649647184262723,technology,numeric,False,3,debt_to_equity
ticker__ticker_CDW,-0.08684248143538,0.1610405046822466,-0.0318550868999899,0.1610405046822466,technology,ticker_fe,False,3,ticker__ticker_CDW
ticker__ticker_NOW,0.0753490018435994,-0.1524058397720099,0.0347530273703708,0.1524058397720099,technology,ticker_fe,False,3,ticker__ticker_NOW
ticker__ticker_TXN,0.151720232305037,-0.1399057254475437,0.0,0.151720232305037,technology,ticker_fe,False,2,ticker__ticker_TXN
num__IPI_IPI_QOQ,0.1503327774324112,-0.0359195716579594,-0.0715673108083024,0.1503327774324112,technology,numeric,False,3,IPI_IPI_QOQ
num__roe,-0.0782521609728313,0.1475049811840701,-0.0265172479137615,0.1475049811840701,technology,numeric,False,3,roe
num__current_ratio,-0.0738410723541157,0.1457064995052832,-0.0350387651659617,0.1457064995052832,technology,numeric,False,3,current_ratio
num__VIX_Lag10,-0.076629802598652,-0.0245866717027933,0.1440269000204938,0.1440269000204938,technology,numeric,False,3,VIX_Lag10
ticker__ticker_PANW,0.0150617971421364,-0.1412840671020072,0.0834172938212588,0.1412840671020072,technology,ticker_fe,False,3,ticker__ticker_PANW
ticker__ticker_TRMB,-0.1327603270343856,0.0907466727965024,0.0016160997740822,0.1327603270343856,technology,ticker_fe,False,3,ticker__ticker_TRMB
ticker__ticker_FFIV,-0.1004129393611226,0.1323629145789332,-0.0061429661895676,0.1323629145789332,technology,ticker_fe,False,3,ticker__ticker_FFIV
ticker__ticker_DAY,0.06884173155934,0.0194130824724907,-0.1232027960714696,0.1232027960714696,technology,ticker_fe,False,3,ticker__ticker_DAY
ticker__ticker_ADI,0.116772358376896,-0.0607646586154358,-0.0162623650611863,0.116772358376896,technology,ticker_fe,False,3,ticker__ticker_ADI
ticker__ticker_UBER,0.0283939188619856,-0.1167366524066028,0.0457641968353244,0.1167366524066028,technology,ticker_fe,False,3,ticker__ticker_UBER
ticker__ticker_PAYC,0.0437514347529114,0.0340515251752598,-0.1081510426115601,0.1081510426115601,technology,ticker_fe,False,3,ticker__ticker_PAYC
num__IPI_IPI_SA,-0.1012784898894842,0.0268588322930102,0.0315984266765672,0.1012784898894842,technology,numeric,False,3,IPI_IPI_SA
num__VIX_Lag20,-0.0280773774083282,0.096089438414248,-0.0252562250417278,0.096089438414248,technology,numeric,False,3,VIX_Lag20
num__IPI_IPI_SA_QOQ,0.0959364891729995,-0.011479026031201,-0.0416147784185329,0.0959364891729995,technology,numeric,False,3,IPI_IPI_SA_QOQ
ticker__ticker_HPE,-0.088201463105755,0.0193124905354537,0.036833941286225,0.088201463105755,technology,ticker_fe,False,3,ticker__ticker_HPE
num__roa,0.0161396884286076,-0.0839687945124605,0.025314821171556,0.0839687945124605,technology,numeric,False,3,roa
ticker__ticker_GRMN,-0.0537243526523207,-0.0115562557856179,0.0829158788227195,0.0829158788227195,technology,ticker_fe,False,3,ticker__ticker_GRMN
num__Return_Lag10,-0.0089700369078789,-0.0307213760789161,0.0824863825661817,0.0824863825661817,technology,numeric,False,3,Return_Lag10
ticker__ticker_CPAY,0.0,0.0762670470800658,-0.0812554582476826,0.0812554582476826,technology,ticker_fe,False,2,ticker__ticker_CPAY
num__free_cf_margin,-0.0429816539791928,0.0812056856982879,0.0,0.0812056856982879,technology,numeric,False,2,free_cf_margin
num__ocf_to_assets,0.0286922125779067,-0.0679730793409108,0.0,0.0679730793409108,technology,numeric,False,2,ocf_to_assets
num__Sentiment_Lag3,0.0114151630592099,0.0089296425158966,-0.0630787179360585,0.0630787179360585,technology,numeric,False,3,Sentiment_Lag3
ticker__ticker_QCOM,-0.0470168537533888,0.054871285496864,0.0,0.054871285496864,technology,ticker_fe,False,2,ticker__ticker_QCOM
num__op_margin,-0.0400957002826317,0.0367918275687398,0.0,0.0400957002826317,technology,numeric,False,2,op_margin
ticker__ticker_KEYS,0.0,0.0336805165093282,-0.0360920234796302,0.0360920234796302,technology,ticker_fe,False,2,ticker__ticker_KEYS
num__Return_Lag2,1.8520802956347122e-08,0.0347748844616217,-0.0304117856837809,0.0347748844616217,technology,numeric,False,3,Return_Lag2
num__Return_Lag5,0.0344847221039636,8.280459335745337e-09,-0.0139666195508683,0.0344847221039636,technology,numeric,False,3,Return_Lag5
num__Return_Lag20,-0.0339277864815761,-1.4886625151876224e-09,0.0164789509851413,0.0339277864815761,technology,numeric,False,3,Return_Lag20
num__Return_Lag3,0.0073742267416422,-0.0337726232856569,0.0,0.0337726232856569,technology,numeric,False,2,Return_Lag3
num__Sentiment_Lag1_squared,1.0519528683590958e-09,0.0009592534857846,-0.0325704661960453,0.0325704661960453,technology,numeric,False,3,Sentiment_Lag1_squared
num__Sentiment_Lag5,4.716107426551024e-09,0.0281269031295578,-0.0041767978364738,0.0281269031295578,technology,numeric,False,3,Sentiment_Lag5
num__liquidity_ratio,0.0202593675108652,6.633027297788349e-08,-0.0259571275792667,0.0259571275792667,technology,numeric,False,3,liquidity_ratio
num__Sentiment_Lag10,0.0,0.02572851479749,-0.0108665866133332,0.02572851479749,technology,numeric,False,2,Sentiment_Lag10
num__revenue_growth,0.018359256527338,0.0,-0.025530742423351,0.025530742423351,technology,numeric,False,2,revenue_growth
num__Sentiment_Lag2,0.0,-0.0253326790862947,0.0204725603562262,0.0253326790862947,technology,numeric,False,2,Sentiment_Lag2
num__Return_Lag1,0.0248765559701621,-0.0017037479077,0.0,0.0248765559701621,technology,numeric,False,2,Return_Lag1
num__Sentiment_Lag20,-6.497889625154825e-08,0.0157559017813211,-0.0111244270078205,0.0157559017813211,technology,numeric,False,3,Sentiment_Lag20
num__Sentiment_Lag1_cubic,-0.0149145647953359,0.0020422191364576,0.0,0.0149145647953359,technology,numeric,False,2,Sentiment_Lag1_cubic
num__Sentiment_Lag1,1.3599872161475027e-08,-0.0096483355791237,0.0133074720155987,0.0133074720155987,technology,numeric,False,3,Sentiment_Lag1
ticker__ticker_WDAY,0.0,-0.0132478544409509,0.0003692444752878,0.0132478544409509,technology,ticker_fe,False,2,ticker__ticker_WDAY
num__IPI_IPI_YOY,0.0092068802949431,2.0029072505501918e-09,0.0,0.0092068802949431,technology,numeric,False,2,IPI_IPI_YOY
num__GDP_GDP_SA_PC_QOQ,0.0051112114031617,-1.6037285037676593e-08,0.0,0.0051112114031617,technology,numeric,False,2,GDP_GDP_SA_PC_QOQ
num__GDP_GDP_NSA_PC_YOY,0.0051112114031581,-1.6037285037660883e-08,0.0,0.0051112114031581,technology,numeric,False,2,GDP_GDP_NSA_PC_YOY
num__GDP_GDP_NSA_PC_QOQ,0.0051112114031393,-1.6037285037663328e-08,0.0,0.0051112114031393,technology,numeric,False,2,GDP_GDP_NSA_PC_QOQ
num__GDP_GDP_SA_PC_YOY,-0.0051112114031167,1.603728503767146e-08,0.0,0.0051112114031167,technology,numeric,False,2,GDP_GDP_SA_PC_YOY
num__IPI_IPI,-1.1368362534740683e-08,9.266142997132272e-09,0.0,1.1368362534740683e-08,technology,numeric,False,2,IPI_IPI
num__IPI_IPI_SA_YOY,-1.054114259857357e-08,8.638377904666183e-09,0.0,1.054114259857357e-08,technology,numeric,False,2,IPI_IPI_SA_YOY
num__UNEMP_UNRATE_PCH,0.0,0.0,0.0,0.0,technology,numeric,True,0,UNEMP_UNRATE_PCH
num__UNEMP_UNRATENSA,0.0,0.0,0.0,0.0,technology,numeric,True,0,UNEMP_UNRATENSA
num__UNEMP_UNRATENSA_PC1,0.0,0.0,0.0,0.0,technology,numeric,True,0,UNEMP_UNRATENSA_PC1
num__UNEMP_UNRATENSA_PCH,0.0,0.0,0.0,0.0,technology,numeric,True,0,UNEMP_UNRATENSA_PCH
num__UNEMP_UNRATE_PC1,0.0,0.0,0.0,0.0,technology,numeric,True,0,UNEMP_UNRATE_PC1
num__UNEMP_UNRATE,0.0,0.0,0.0,0.0,technology,numeric,True,0,UNEMP_UNRATE
ticker__ticker_CEG,0.4854291802995563,-1.0535432116620584,0.4580371535926398,1.0535432116620584,utilities,ticker_fe,False,3,ticker__ticker_CEG
ticker__ticker_VST,0.0874919315818628,-0.6396533954494457,0.4421244383110255,0.6396533954494457,utilities,ticker_fe,False,3,ticker__ticker_VST
ticker__ticker_NRG,0.0,-0.4894332801787828,0.4817412993301935,0.4894332801787828,utilities,ticker_fe,False,2,ticker__ticker_NRG
num__VIX_Lag3,-0.4169653473910418,0.1443340249540565,0.1626007020842284,0.4169653473910418,utilities,numeric,False,3,VIX_Lag3
ticker__ticker_EIX,0.3675491465813025,-0.162120230155948,-0.0959935534129566,0.3675491465813025,utilities,ticker_fe,False,3,ticker__ticker_EIX
ticker__ticker_FE,-0.1257022869141989,0.269692285055948,-0.0341635428259708,0.269692285055948,utilities,ticker_fe,False,3,ticker__ticker_FE
ticker__ticker_PCG,0.2358096965652271,-0.2659549117613872,0.0,0.2659549117613872,utilities,ticker_fe,False,2,ticker__ticker_PCG
num__VIX_Lag2,0.2430008853124208,0.0,-0.1967747320031642,0.2430008853124208,utilities,numeric,False,2,VIX_Lag2
num__VIX_Lag1,0.0510180472970621,-0.2297625644847288,0.0687405704896722,0.2297625644847288,utilities,numeric,False,3,VIX_Lag1
ticker__ticker_NEE,0.2225769265479919,-0.1725930556597038,0.0,0.2225769265479919,utilities,ticker_fe,False,2,ticker__ticker_NEE
ticker__ticker_AWK,0.0155251113822323,0.0969149778587719,-0.2184705403147965,0.2184705403147965,utilities,ticker_fe,False,3,ticker__ticker_AWK
ticker__ticker_EVRG,-0.0930498535440667,0.2060077806101648,-0.0079326712280949,0.2060077806101648,utilities,ticker_fe,False,3,ticker__ticker_EVRG
ticker__ticker_CNP,-0.0753459718981121,0.1925894562524531,-0.0072280194372167,0.1925894562524531,utilities,ticker_fe,False,3,ticker__ticker_CNP
ticker__ticker_NI,-0.1849146013229482,0.0314502979674059,0.0481243128423787,0.1849146013229482,utilities,ticker_fe,False,3,ticker__ticker_NI
ticker__ticker_ETR,-0.1752113270642697,0.032905941413722,0.0323733421592657,0.1752113270642697,utilities,ticker_fe,False,3,ticker__ticker_ETR
ticker__ticker_WEC,-0.0190096835602245,0.1714541110600271,-0.0431601165320451,0.1714541110600271,utilities,ticker_fe,False,3,ticker__ticker_WEC
ticker__ticker_DUK,0.0620803501009881,0.0,-0.1661723187976598,0.1661723187976598,utilities,ticker_fe,False,2,ticker__ticker_DUK
ticker__ticker_LNT,-0.045165021862799,0.1646211502081348,-0.0094475427305346,0.1646211502081348,utilities,ticker_fe,False,3,ticker__ticker_LNT
num__op_margin,-0.0166641347276274,-0.0329933700146567,0.1568670840665945,0.1568670840665945,utilities,numeric,False,3,op_margin
num__roa,0.0,0.1020538749754975,-0.1543197741459326,0.1543197741459326,utilities,numeric,False,2,roa
num__debt_to_equity,0.0362754619714266,-0.1468975003817385,0.0007102374640543,0.1468975003817385,utilities,numeric,False,3,debt_to_equity
ticker__ticker_DTE,-0.1359558910701576,0.0145027863704073,0.0161376268111909,0.1359558910701576,utilities,ticker_fe,False,3,ticker__ticker_DTE
num__Sentiment_Lag10,0.1317432618477759,-0.0123924069256672,-0.0093393699846826,0.1317432618477759,utilities,numeric,False,3,Sentiment_Lag10
ticker__ticker_CMS,-0.0369415726837761,0.1282450768991743,0.0,0.1282450768991743,utilities,ticker_fe,False,2,ticker__ticker_CMS
ticker__ticker_AEP,-0.1230690118000171,0.113153246636113,0.0,0.1230690118000171,utilities,ticker_fe,False,2,ticker__ticker_AEP
ticker__ticker_SO,0.0,0.0761567755346533,-0.1197681098209938,0.1197681098209938,utilities,ticker_fe,False,2,ticker__ticker_SO
ticker__ticker_ED,0.0951450287414164,-0.1163048125749124,0.0,0.1163048125749124,utilities,ticker_fe,False,2,ticker__ticker_ED
ticker__ticker_XEL,-0.0723474221038898,0.0,0.1161231296776534,0.1161231296776534,utilities,ticker_fe,False,2,ticker__ticker_XEL
num__roe,0.0,-0.1109108124220612,0.0703963722956416,0.1109108124220612,utilities,numeric,False,2,roe
num__Sentiment_Lag3,0.0019493225849695,0.0,-0.1093873043447678,0.1093873043447678,utilities,numeric,False,2,Sentiment_Lag3
ticker__ticker_AEE,-0.1057883656107778,0.0958945294287715,0.0,0.1057883656107778,utilities,ticker_fe,False,2,ticker__ticker_AEE
num__Sentiment_Lag1,0.0,0.0896075984837976,-0.0979578523470237,0.0979578523470237,utilities,numeric,False,2,Sentiment_Lag1
num__Return_Lag2,0.0938243536107642,0.0,-0.03265589402546,0.0938243536107642,utilities,numeric,False,2,Return_Lag2
ticker__ticker_D,-0.0111305274159448,0.0875423826336072,0.0,0.0875423826336072,utilities,ticker_fe,False,2,ticker__ticker_D
num__Sentiment_Lag20,0.0,0.0162299956665726,-0.0844727267097946,0.0844727267097946,utilities,numeric,False,2,Sentiment_Lag20
num__IPI_IPI_QOQ,0.0,-0.0780883219290903,0.0652023038811302,0.0780883219290903,utilities,numeric,False,2,IPI_IPI_QOQ
num__ocf_to_assets,0.0,0.0171244363268543,-0.0740326289582503,0.0740326289582503,utilities,numeric,False,2,ocf_to_assets
num__Return_Lag3,0.0111118474298453,0.0,-0.0722787762640473,0.0722787762640473,utilities,numeric,False,2,Return_Lag3
num__VIX_Lag5,0.0,-0.066802581667699,0.0114575850591681,0.066802581667699,utilities,numeric,False,2,VIX_Lag5
num__free_cf_margin,-0.0106716079707804,0.0,0.0665381655162714,0.0665381655162714,utilities,numeric,False,2,free_cf_margin
num__current_ratio,-0.0483037640947959,0.0656302770193085,0.0,0.0656302770193085,utilities,numeric,False,2,current_ratio
num__VIX_Lag10,0.0649015758289063,0.0,-0.0185038275872607,0.0649015758289063,utilities,numeric,False,2,VIX_Lag10
num__Sentiment_Lag1_cubic,0.0,-0.0534126920773261,0.0611246883738707,0.0611246883738707,utilities,numeric,False,2,Sentiment_Lag1_cubic
ticker__ticker_PPL,0.0,0.0543754283013556,-0.0531170706977117,0.0543754283013556,utilities,ticker_fe,False,2,ticker__ticker_PPL
ticker__ticker_EXC,-0.0542051321411777,0.0423793364618714,0.0,0.0542051321411777,utilities,ticker_fe,False,2,ticker__ticker_EXC
ticker__ticker_ES,0.0528894315131931,0.0,-0.0526188914372922,0.0528894315131931,utilities,ticker_fe,False,2,ticker__ticker_ES
ticker__ticker_PEG,0.0,0.007951091400432,-0.0508948868559495,0.0508948868559495,utilities,ticker_fe,False,2,ticker__ticker_PEG
num__IPI_IPI_SA,-0.0406558126401718,0.0491432110487995,0.0,0.0491432110487995,utilities,numeric,False,2,IPI_IPI_SA
num__Sentiment_Lag1_squared,0.0423390012362328,0.0,-0.0309807943197727,0.0423390012362328,utilities,numeric,False,2,Sentiment_Lag1_squared
ticker__ticker_SRE,0.0219886963678604,0.0,-0.041678722237592,0.041678722237592,utilities,ticker_fe,False,2,ticker__ticker_SRE
num__IPI_IPI_SA_QOQ,0.0,-0.0212125292196433,0.041171921728446,0.041171921728446,utilities,numeric,False,2,IPI_IPI_SA_QOQ
num__Return_Lag20,0.0184108775812076,-0.040340887492921,0.0,0.040340887492921,utilities,numeric,False,2,Return_Lag20
ticker__ticker_PNW,0.0,-0.0402895200603701,0.0103227394665383,0.0402895200603701,utilities,ticker_fe,False,2,ticker__ticker_PNW
num__Sentiment_Lag5,0.0005601379992724,-0.0338152767877661,0.0,0.0338152767877661,utilities,numeric,False,2,Sentiment_Lag5
num__Return_Lag10,0.0223388684596119,0.0,-0.0323678631347013,0.0323678631347013,utilities,numeric,False,2,Return_Lag10
num__Return_Lag1,0.0304955410889366,0.0,-0.0194377048158419,0.0304955410889366,utilities,numeric,False,2,Return_Lag1
num__Sentiment_Lag2,-0.0184378886358194,0.0,0.0302348405781429,0.0302348405781429,utilities,numeric,False,2,Sentiment_Lag2
num__revenue_growth,0.0,-0.0291957371686035,0.0084624495575829,0.0291957371686035,utilities,numeric,False,2,revenue_growth
ticker__ticker_AES,-0.0283992273874899,0.0134342631971282,0.0,0.0283992273874899,utilities,ticker_fe,False,2,ticker__ticker_AES
num__Return_Lag5,-0.0245401864313922,0.0052782163697764,0.0,0.0245401864313922,utilities,numeric,False,2,Return_Lag5
num__liquidity_ratio,0.0098308466320245,0.0,-0.0174019858755872,0.0174019858755872,utilities,numeric,False,2,liquidity_ratio
ticker__ticker_ATO,0.0,-0.009848963681916,1.645033586450505e-05,0.009848963681916,utilities,ticker_fe,False,2,ticker__ticker_ATO
num__VIX_Lag20,0.0066738325813166,-0.003432751742948,0.0,0.0066738325813166,utilities,numeric,False,2,VIX_Lag20
num__GDP_GDP_NSA_PC_YOY,0.0032314849178265,0.0,0.0,0.0032314849178265,utilities,numeric,False,1,GDP_GDP_NSA_PC_YOY
num__GDP_GDP_SA_PC_QOQ,0.003231484917797,0.0,0.0,0.003231484917797,utilities,numeric,False,1,GDP_GDP_SA_PC_QOQ
